key,x,y
AENA -VARIES FOSES SEPTIQUES- AENA (SORTIDA FOSSA SÈPTICA) - Delta del Llobregat,424754.8,4572329.68
"EXPLOTACIONS FUNERARIES, SL EXPLOTACIONS FUNERARIES, SL (SORTIDA DEPURADORA)",409113.98,4598736.84
"RESTAURANT URBISOL, SL RIERA DE MALRUBI (RESTAURANT URBISOL, SL)",418656.22,4628195.81
"AENA SME SA - AEROPORT DE REUS Aeroport de Reus (Riera de la Boella)_x000D_
Riera de la Boella",346409.56,4556543.25
"ELIS MANOMATIC, SA ELIS MANOMATIC (SORTIDA DEPURADORA, SANITÀRIES I NETEJA)",407789.91,4590228.84
"SOCIETAT CATALANA DE PETROLIS, SA  -E.S. BELLCAIRE D'EMPORDÀ- ESTACIÓ DE SERVEI BELLCAIRE D'EMPORDÀ: Sortida tractament",507846.58,4657953.18
EDAR VALLS (NOVA EDAR) EDAR VALLS (NOVA EDAR) (SORTIDA EFLUENT),352078.68,4570214.23
EDAR ALCOVER EDAR ALCOVER (SORTIDA EFLUENT),346992.66,4568633.26
EDAR BREDA EDAR BREDA (SORTIDA),464065.23,4620728.46
EDAR BLANES EDAR BLANES (SORTIDA TERCIARI),480093.2,4613436.32
EDAR SANTA MARIA DE PALAUTORDERA EDAR SANTA MARIA DE PALAUTORDERA (SORTIDA),455038.17,4614985.52
"GURRI, SCP  -GRANJA EL GURRI GROS- MAS GURRI",440951.3,4633829.65
ROSA BONADA PARES ROSA BONADA PARES (sortida depuradora)- Bassa de Can Duc,475291.4,4640053.4
EDAR RODA DE TER EDAR RODA DE TER  (SORTIDA AIGUA TRACTADA),442831.4,4647336.66
"VILADASES, SL - CAMPING GIRONELLA CÀMPING GIRONELLA: RIERA DE CLARÀ",406965.37,4651188.94
"SA VICHY CATALAN 022001000008 - AB 1 VICHY CATALAN, SA",483791.35,4631829.32
"TENENCIAS FIGUERENSES, SA - CLUB DE TENIS FIGUERES TENENCIAS FIGUERENSES, SA - CLUB DE TENIS FIGUERES (SORTIDA FOSSA) S`P",496958.7,4676237.29
"ROGET AUTOMOCIÓ, SL-GARATGE ROGET- EMILI ROGET ARMENGOL (sortida depuradora)",491012.35,4631185.27
"EDAR PORT DE LA SELVA, EL EDAR PORT DE LA SELVA, EL  (SORTIDA AIGUA TRACTADA)",516692.82,4686865.16
"CANTERAS LA PONDEROSA, SA - PEDRERA D'ALCOVER CANTERAS LA PONDEROSA- BARRANC DE LA ROMIGUERA",346105.66,4569041.27
"ARENALES DE MAR, SA -GOLF SERRES DE PALS- ARENALES DE MAR (SORTIDA FOSSA SEPTICA)",513704.52,4649069.12
"DE MULLER, SA EDAR DE REUS",342053.54,4554552.28
"NOYMAN, SA NOYMAN, SA",414905.9,4586795.78
CONSORCI DEL PARC NATURAL DE LA SERRA DE COLLSEROLA CONSORCI DEL PARC DE COLLSEROLA - TORRENT DE CAN COLL,427232.0,4591519.0
"CORTADA AZCARATE, MARIA CORTADA AZCARATE, MARIA (SORTIDA FILTRES VERDS)",441822.0,4614096.0
EDAR SANTA EULÀLIA DE RIUPRIMER EDAR SANTA EULÀLIA DE RIUPRIMER  (SORTIDA AIGUA TRACTADA),433118.33,4640341.72
"CENADIHER, SL CENADIHER, SL (SORTIDA DEPURADORA)",459117.0,4609551.0
EDAR MANLLEU EDAR MANLLEU  (SORTIDA AIGUA TRACTADA),440802.41,4649140.68
EDAR VALL DEL GES  (TORELLÓ) EDAR VALL DEL GES  (SORTIDA AIGUA TRACTADA),437657.45,4655247.71
EDAR PUIG-REIG EDAR PUIG-REIG (SORTIDA),407579.33,4645100.92
EDAR BEGUR EDAR BEGUR  (SORTIDA AIGUA TRACTADA),516479.5,4644808.1
"ALBA SERVEIS EDUCATIUS, SL ALBA SERVEIS EDUCATIUS, SL (llera)",473410.66,4674730.47
"DIDAC SYSTEMS, SL. Abocament de DIDAC SYSTEMS, SL (02200100044)",412325.93,4590935.8
"ARQUE ELIAS, SL ARQUE ELIAS, SL",409323.0,4593922.0
"HAINAN, SL HAINAN, S.L",493800.7,4676931.32
DIPUTACIÓ DE BARCELONA - RECTORIA DE VALLCÀRQUERA DIPUTACIÓ DE BARCELONA (sortida fossa sèptica) - riera de Vallcàrquera,441076.19,4619515.63
"LEON SOTERAS, FERNANDO JAVIER (TENIS REIXAC) CLUB DE TENIS REIXAC (SORTIDA DEPURADORA SANITÀRIES)",433043.98,4593906.65
"LEON SOTERAS, FERNANDO JAVIER (TENIS REIXAC) CLUB DE TENIS REIXAC (SORTIDA DEPURADORA ZONA RESTAURANT CAFETERIA)",433134.98,4593821.65
EDAR CALDES DE MALAVELLA EDAR CALDES DE MALAVELLA (SORTIDA),481973.33,4630283.34
EDAR CALDES DE MONTBUI EDAR CALDES DE MONTBUI (SORTIDA),431406.07,4606690.68
EDAR CENTELLES EDAR CENTELLES (SORTIDA),436587.24,4626946.68
"BASSOLS ENERGIA, SA - SE OLOT - BASSOLS ENERGIA, SA (SORTIDA FOSSA SÈPTICA + FILTRE)",457993.6,4671057.58
"NAPOLEON ARMENGOL, SL GALVÁNICAS ARME, SL (SORTIDA RESIDUALS)",429706.02,4599145.68
"MERCK, SL MERCK FARMA I QUÍMICA, SA (SORTIDA RESIDUALS)",437656.03,4599645.63
"LITOPLEX INDUSTRIA GRAFICA, SA LITOPLEX INDUSTRIA GRAFICA, SA (SORTIDA RESIDUALS)",405456.16,4622995.91
"FERRER INTERNACIONAL, SA EDAR MONTCADA",432443.96,4591681.65
"PERÉZ GAZQUÉZ, AGUSTÍ AGUSTÍ PÉREZ GAZQUEZ (AIGÜES DE NETEJA DE RENTAT DE VEHICLES)",401678.0,4594869.0
"MAFER TERRASENSE, SL MAFER TERRASENSE, SL (SORTIDA RESIDUALS)",419876.01,4600595.76
"SANOFI AVENTIS, SA SANOFI AVENTIS, SA (Sortida depuradora pròpia)",463612.22,4619207.46
"ASOCIACIÓN NUCLEAR ASCÓ - VANDELLÒS II, A.I.E. - C.N. VANDELLÒS II ASOCIACIÓN NUCLEAR ASCÓ - VANDELLÓS II, A.I.E (CN VANDELLÒS)-PLANTA FECALS",321409.37,4535821.41
"BALDHERI, SL BALDHERI_RIERA DE MASROCS",464350.0,4646400.0
"PASTISART, SA - PLANTA DE RODA DE BERÀ EDAR TORREDEMBARRA",367690.61,4557789.09
ASS. ADM. DE COOPERACIÓ CAN CORTES SECTOR A ASSOCIACIÓ ADM. CAN CORTÈS (SORTIDA TRACTAMENT),425083.92,4587108.7
"GRÀFIQUES LAPPI MARTORELL, SL GRÀFIQUES LAPPÍ MARTORELL, SL (AIGUES SANITÀRIES, NETEGES I OSMOSI)",407132.96,4596992.85
"ZINCADOS MONTBLANC, SL ZINCADOS MONTBLANC, SL (ABOCAMENT)",417508.01,4600862.78
"MUNTANER VIVES, JOAN JOAN MUNTANÉ VIVES. CASA DE COLÒNIES",458262.53,4660705.56
"RESTAURACIONS AMBIENTALS CATALANES, SL-MONODIPÒSIT ST. ANTONI- RESTAURACIONS AMBIENTALS CATALANES, SL (FOCUS 1)",436825.0,4627273.0
"JUNCÀ ACCESORIS, SL JUNCÀ ACCESORIS, SL (EDAR ARBÚCIES)",460206.29,4629195.5
"GESTORA DE RUNES DEL BAGES, SL GESTORA DE RUNES DEL BAGES, SL_Abocament (Riu Cardener)",389176.28,4642676.06
"FERRALLES BATLLE, SL FERRALLES BATLLE, SL",440113.06,4602845.61
"CURTIDOS COMPTE, SL Abocament a IGUALADINA DE DEPURACIÓ I RECUPRACIÓ (EDAR PRIVADA)",385505.98,4603296.03
"INDÚSTRIES CÀRNIQUES ARUMÍ, SA INDÚSTRIES CÀRNIQUES ARUMÍ, SA  (SORTIDA DEPURADORA)",440306.31,4635840.66
DIPUTACIO DE BARCELONA - CENTRE D'INFORMACIO CAN CASADES DIPUTACIO DE BARCELONA (CENTRE D'INFORMACIÓ CAN CASADES),455361.25,4624795.53
"ESPA 2025, SL  -EPE COMPONENTES DE ALUMINIO- FUNIAL, SL (SORTIDA PRETRACTAMENT)",479373.57,4661975.41
"GPAGES15 SAT CAT - GRANJA ROQUIS GRANJA PAGÈS, S.L. (SORTIDA DEPURADORA)",336905.57,4558896.33
"PROS CASAS, MIQUEL -MAS ANGLADA- PROS CASAS, MIQUEL - MASIA CAN PROS (SORTIDA DEPURADORA)",498147.0,4629431.0
"ELS XIPRESOS 09, SL ELS XIPRESOS 09, SL",439429.11,4609842.63
"EMBUTIDOS SOLÀ, SA EMBOTITS PERAFITA, S.L.",425906.43,4654795.8
"KENNETH SEWELL, JOHN JOHN KENNETH SEWELL   (SORTIDA DEPURADORA)",387147.11,4620548.04
"J.COROMINAS - F.COROMINAS, SCP J.COROMINAS I F.COROMINAS (SCP) RESIDUALS",439644.42,4650110.69
"UNITEX, SA (UO-LF) RIU LLOBREGAT (SA LA FOU)",406327.98,4599664.86
"PROMOCIONS SAGEMAR, SA  -SALLÉS HOTEL MAS TAPIOLAS- HOTEL MAS TAPIOLES (SORTIDA AIGÜES DEPURADORA)",496871.0,4629977.0
REMAR CATALUNYA REMAR CATALUNYA (SORTIDA DEPURADORA),406445.91,4590273.85
"SERRANO GARCIA, ANNA MARIA ANNA MARIA SERRANO GARCIA - (SORTIDA DEPURADORA)",462031.57,4665758.54
EDAR TEIÀ - MARESME SUD EDAR TEIÀ-MARESME SUD (SORTIDA),444610.99,4592780.56
"GESDIP, SAU GESDIP, SAU -CENTRE COMERCIAL- (SORTIDA DEPURADORA)",437361.32,4637207.69
EDAR CASTELLAR DE N'HUG EDAR CASTELLAR DE N'HUG (SORTIDA),419236.63,4681926.89
"CURTIDOS FARRES Y COMPAÑIA, SA Abocament a IGUALADINA DE DEPURACIÓ I RECUPRACIÓ (EDAR PRIVADA)",385505.98,4603296.03
"CUMANERA WONDER, SLU CUMANERA WONDER, SLU (SORTIDA DEPURADORA)",490418.82,4693096.37
"RESTAURANT LA MOLA, SL RESTAURANT LA MOLA, S.L   (Sortida depuradora)",422223.4,4651216.82
EDAR CARDONA EDAR CARDONA (SORTIDA EDAR),392128.27,4640731.03
EDAR VILADRAU EDAR VILADRAU  (SORTIDA AIGUA TRACTADA),447997.3,4633011.6
"AVIENT COLORANTS SPAIN, S.A.U. DISPER, SA (CLARIANT MASTERBACH IBERICA) ABOCAMENT",412920.92,4590535.8
"JOSMIT, SL ABOCAMENT JOSMIT, S.L.",418062.94,4591798.76
JOSEP Mª ALIBERCH CARALT JOSEP Mª ALIBERCH CARALT,432356.32,4638894.73
"ROBERTO CARLOS EISER, SL EDAR GRANOLLERS",439199.05,4601970.62
AJUNTAMENT DE LA COMA I LA PEDRA URBANITZACIÓ MOSSOLL (AA2012000747),383913.47,4668993.14
"SERVICIOS PORTUARIOS DE TARRAGONA, SAU SERVICIOS PORTUARIOS DE TARRAGONA, SAU: CLAVEGUERAM DEL PORT AMB DESTINACIÓ A MAR",352090.53,4551208.2
"TORRAS MANSO, EDUARD (CÀMPING MOLÍ SERRADELL) CÀMPING MOLÍ SERRADELL  (SORTIDA DEPURADORA EMPRESA)",427275.59,4676033.82
EDAR VILOBÍ D'ONYAR EDAR VILOBÍ D'ONYAR (SORTIDA AIGUA TRACTADA),479052.38,4637111.37
"IVANELO, VALERIY IVANELO, VALERIY",475040.0,4690443.0
EDAR CAMPRODON EDAR CAMPRODON  (SORTIDA AIGUA TRACTADA),447176.68,4683210.68
"FERRÉ ROIG, ARMONIA FERRÉ ROIG, ARMONIA:TORRENT DE CAN BARATA",421673.98,4596516.74
"TREBALLS AGRÍCOLES VIÑOLAS, SA TREBALLS AGRÍCOLES VIÑOLAS, SL (SORTIDA TRACTAMENT)",487983.38,4634832.3
"CASTAÑÉ VALLBONA, FRANCESC FRANCESC CASTAÑE VALLBONA (SORTIDA DEPURADORA, AIGÜES DOMÈSTIQUES",466128.65,4675047.53
EDAR VILANOVA I LA GELTRÚ EDAR VILANOVA I LA GELTRÚ (SORTIDA EDAR),394358.69,4563980.9
EDAR RIPOLL EDAR RIPOLL  (SORTIDA AIGUA TRACTADA),433901.55,4668317.76
"COLÒNIES ROSA DELS VENTS, SA COLÒNIES ROSA DELS VENTS, SA (CAN MUNDET): TORRENT DE L'ABEURADOR",488513.0,4623794.0
"CÀMPING ESPONELLÀ, SL Abocament CÀMPING ESPONELLÀ - Riu Fluvià",483044.64,4670061.39
"JIMÉNEZ CARMONA, ENCARNA ENCARNA JIMÉNEZ CARMONA",484043.39,4637126.33
"MONTORNES POWDER COATINGS SL PROLACA, SA (SORTIDA RESIDUALS)",438136.03,4599975.62
"SUBESTACIÓ PIEROLA RED ELÉCTRICA DE ESPAÑA, S.A. SUBESTACIÓ PIEROLA (SORTIDA SANITÀRIES)",398287.98,4600739.93
"SONATA INVERSIONES, SA -CAN SEGUER- FINCA MAS SAGUER: INFILTRACIÓ EN EL TERRENY",505706.39,4633005.16
"SCHNEIDER ELECTRIC ESPAÑA, SA ABOCAMENT SCHENEIDER (SANITÀRIES) NAU D",390351.95,4598538.98
"SCHNEIDER ELECTRIC ESPAÑA, SA SCHNEIDER ELECTRIC ESPAÑA, SA  (SORTIDA DEPURADORA)",390465.95,4598789.98
"SCHNEIDER ELECTRIC ESPAÑA, SA SCHNEIDER ELECTRIC ESPAÑA, SA  (SORTIDA SANITÀRIES)",390452.95,4598745.98
"KNAUF MIRET, SL KNAUF MIRET, SL (SORTIDA RESIDUALS)",390405.79,4576875.95
EDAR ANGLÈS EDAR ANGLÈS  (SORTIDA AIGUA TRACTADA),471893.43,4645386.44
"PAPELERA DEL BESOS PLACAS FILTRANTES, SL LA PAPELERA DEL BESÓS PLACAS FILTRANTES, SL (SORTIDA AIGÜES RESIDUALS)",435705.93,4586545.62
AJUNTAMENT DE CASTELLVÍ DE ROSANES (POL.IND. ROSANES) AJUNTAMENT DE CASTELLVÍ DE ROSANES (POL. IND.),407388.91,4590063.84
"SUN CHEMICAL PIGMENTS, SL SUN CHEMICAL PIGMENTS, SL (SORTIDA AIGÜES SANITÀRIES I PROCÉS)",438605.97,4591195.6
"PRETEX, SA PRETEX, SA (SORTIDA DEPURADORA)",404359.08,4612693.9
"ACCIONA AGUA, SAU PRIDESA PROYECTOS Y SERVICIOS SA",422270.81,4573695.7
"CORRAL DE SANT QUIRZE 2014, SCP CORRAL DE SANT QUIRZE, SL (SORTIDA TRACTAMENT)",498044.73,4679658.29
"EDELAMP, SA EDELAMP, SA (RESIDUALS)",424655.85,4578045.69
EDAR CUBELLES I CUNIT EDAR CUBELLES I CUNIT (SORTIDA EDAR),386469.66,4561662.95
EDAR SANT PAU DE SEGÚRIES EDAR SANT PAU DE SEGÚRIES  (SORTIDA AIGUA TRACTADA),447511.65,4678640.67
EDAR TARRAGONA EDAR TARRAGONA (SORTIDA EFLUENT),350888.54,4552295.21
EDAR L'ALEIXAR EDAR L'ALEIXAR (SORTIDA EFLUENT),336167.0,4562473.0
"REENVAS, SA REENVAS, SA (SORTIDA RESIDUALS)",439275.06,4603269.62
"LA SELVA, SL E.S.ELS ESTANYS, SL - ABOCAMENT A LA SÈQUIA DE SILS",480311.31,4627965.35
"MARRUGAT PONS, AURELI EDAR ARBOÇ,L' (GORNAL)",381452.71,4568387.0
"ÀRIDS I CONSTRUCCIONS GIL, SL ÀRIDS I CONSTRUCCIONS GIL, SL",336036.57,4559271.33
EDAR PALAU-SAVERDERA EDAR PALAU-SAVERDERA  (SORTIDA AIGUA TRACTADA),510688.78,4683224.2
"ISKION GESTIÓ, SL -E.S. PETROBÁSCARA- E.S. BÀSCARA - MARGE ESQUERRE (SORTIDA AIGÜES DEPURADORA)",493596.6,4663838.3
AJUNTAMENT DE RENAU AJUNTAMENT DE RENAU (SORTIDA EDAR MUNICIPI),358499.65,4565319.17
"PLADELASALA LINARES, JOAQUIM  -GRANJA PLADELASALA- JOAQUIM PLADELASALA LINARES - TORRENT DE RIGAT",441106.39,4646445.67
CENTRE BUDISTA KADAMPA MAHAKARUNA CENTRE BUDISTA KADAMPA MAHAKARUNA - CA L'ESTEVE,396603.0,4612576.0
EDAR HOSTALRIC EDAR HOSTALRIC (SORTIDA),469060.24,4620281.42
"EDAR ESPLUGA DEL FRANCOLÍ, L' EDAR DE L'ESPLUGA DE FRANCOLÍ (SORTIDA EFLUENT)",342549.77,4584217.32
EDAR ALTAFULLA EDAR ALTAFULLA (SORTIDA EFLUENT),361229.0,4556489.0
EDAR SANT JOAN DE LES ABADESSES EDAR SANT JOAN DE LES ABADESSES  (SORTIDA AIGUA TRACTADA),440216.61,4675395.72
EDAR SANT HILARI SACALM EDAR SANT HILARI SACALM  (SORTIDA AIGUA TRACTADA),458795.35,4637803.52
EDAR GIRONELLA EDAR GIRONELLA (SORTIDA EDAR),407689.38,4652104.93
"JANSA SAPERAS, MARIA ROSA MARIA ROSA JANSA SAPERAS (sortida sistema de tractament)",385932.76,4574225.98
"SARRIÀ TROYANO, SC EDAR FIGUERES",498090.73,4679695.29
"BARENYS CANALDAS, SA Abocament BARENYS I CANALDAS, SA - EDAR Vila-seca/Salou",343860.53,4553246.26
"BALVITEX, SA BALVITEX SA (NORD) (SORTIDA DEPURADORA)",407890.37,4650705.93
"BALVITEX, SA BALVITEX SA (SUD) (SORTIDA DEPURADORA)",407738.37,4650667.93
EDAR L'ARBOÇ (GORNAL) EDAR L'ARBOÇ (SORTIDA EDAR),381468.71,4568336.0
EDAR RIELLS I VIABREA EDAR RIELLS I VIABREA (SORTIDA),463389.22,4619650.46
EDAR SITGES/SANT PERE DE RIBES EDAR SITGES (GARRAF) (SORTIDA),408001.74,4567330.8
"AIGÜES DE MANRESA, SA (BARRI LA GUIA) AIGÜES DE MANRESA,SA (BARRI LA GUIA): RIU CARDENER",402801.0,4618956.0
"KATOEN NATIE IBERICA, SL EDAR DEL POLÍGON INDUSTRIAL DE CONSTANTÍ",346005.57,4557896.26
"RESTAURANT CAL JEPET, SL CAL JEPET, SL",401339.06,4610840.92
"CORTÉS GUTIÉRREZ, TERESA CORTÉS GUTIÉRREZ, TERESA",488318.0,4637551.0
EDAR AIGUAVIVA PARC EDAR AIGUAVIVA PARC (SORTIDA),483262.28,4622663.31
EDAR EL PONT DE VILOMARA EDAR EL PONT DE VILOMARA (SORTIDA EDAR),406078.11,4616133.89
EDAR SEVA EDAR SEVA  (SORTIDA AIGUA TRACTADA),439946.28,4632234.66
"TERRACUITA JORBA, SA TERRACUITA JORBA, SAU   (SORTIDA DEPURADORA)",380461.99,4606370.07
"ROCA TINTORERIES, SL ROCA TINTORERIES, SL (EDAR)",405005.0,4612780.0
"LUBRIZOL ADVANCED MATERIALS SPAIN, SL EDAR MONTORNÈS DEL VALLÈS",436446.03,4599298.63
"DERMOFARM, SA DERMOFARM, SA (SORTIDA SANITÀRIES, NETEGES I PROCÉS)",420405.96,4593795.75
EDAR SANT ANDREU DE LLAVANERES EDAR SANT ANDREU DE LLAVANERES (SORTIDA),458699.08,4601520.47
"PROJOSMAN, SA PROJOSMAN, SA",485084.53,4655196.35
"CIPSACIRCUITS, SAU CIRCUITOS IMPRESOS PROFESIONALES, SA",419526.0,4595792.0
EDAR MONTBLANC EDAR MONTBLANC (SORTIDA EFLUENT),347638.75,4581372.28
"ESTACIÓN DE SERVICIO CASAS, SA EDAR D' IGUALADA (VILANOVA DEL CAMÍ)",387457.97,4602415.01
"QUALITAT D'OBRES, SL TORRENT DE SANT JOAN (QUALITAT D'OBRES,SL)",393111.69,4563472.91
EDAR BERGA EDAR BERGA (SORTIDA EDAR),405318.43,4659457.96
EULALIA NOGAREDA BURCH EULALIA NOGAREDA BURCH (sortida depuradora) - El torrent de Can Guitart,454158.61,4672791.61
"THOR ESPECIALIDADES, SA THOR ESPECIALIDADES, SA (FOCUS 2 SORTIDA SANITÀRIES)",404376.09,4614406.9
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA (NÚM.8): INFILTRACIÓ EN EL TERRENY,351154.54,4552658.21
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA (NÚM.7): RIU FRANCOLÍ,351703.54,4552139.2
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA (NÚM.6): RIU FRANCOLÍ,352278.54,4552184.2
"THOR ESPECIALIDADES, SA THOR ESPECIALIDADES, SA (FOCUS 3 SORTIDA SANITÀRIES)",404386.09,4614378.9
EDAR SANT POL DE MAR EDAR SANT POL DE MAR (SORTIDA),467430.12,4605746.41
"LABORATORIO JAER, SA LABORATORIO JAER, SA_Abocament (Llera)",389005.98,4602326.0
"PALLARÈS ICART, EDUARD EDUARD PALLARÈS ICARD (SORTIDA DEPURADORA)",421189.28,4635226.81
"SERVEIS LA PERA, SL SERVEIS LA PERA, SL",498550.53,4652605.25
"THOR ESPECIALIDADES, SA THOR ESPECIALIDADES, SA (SORTIDA PROCÉS I SANITÀRIES)",404323.09,4614466.9
"LLEPAFILMS, SL  -CASA DE COLÒNIES CAN SOLÀ- LLEPAFILMS, S.L  Infiltració",476321.39,4638645.39
"PLATING BRAP, SA EDAR IGUALADA - VILANOVA DEL CAMI",387456.97,4602415.01
"COMPLEJO TURISTICO CAN PUIG, C.B. COMPLEJO TURISTICO CAN PUIG CB (Sortida depuradora)",381258.3,4646641.13
AJUNTAMENT D'ARGENÇOLA (ARGENÇOLA) AJUNTAMENT D'ARGENÇOLA - NUCLI DE CLARIANA,374912.0,4605430.0
"RECUPERACIONES SANS, SA (MANIPULADOS DEL VALLES) RECUPERACIONES SANS, SA",433356.0,4596145.65
"CAN PIPA, SL CAN PIPA , SL (SANT PERE PESCADOR) 3",507100.69,4672892.21
"FORPLAST, SAU EDAR GRANOLLERS",439199.05,4601970.62
"CAN PIPA, SL CAN PIPA, SL  (SANT PERE PESCADOR)  2",507155.69,4672881.21
"CAN PIPA, SL CAN PIPA, SL (SANT PERE PESCADOR) 1",507175.69,4672875.21
"HOSTAL COBERT DE PUIGCERCÓS, SCP HOSTAL COBERT DE PUIGCERCÓS, SCP: INFILTRACIÓ EN EL TERRENY (PROPER A LA RIERA DE MERLÈS)",421121.0,4664950.0
"OCI CAN PARET, S.L.  -RESTAURANT CAN PARET- CAN PARET DE LLEBRERS",488278.41,4638833.3
"VIDAL VIDAL, LLUIS VIDAL VIDAL, LLUIS",491556.0,4638177.0
"REIXACH JOFRE, SL -CENTRE DE JARDINERIA MAGNATURA- REIXACH-JOFRE, CB (SORTIDA DEPURADORA)",489155.39,4636386.29
"CEDINSA D'ARO CONCES. DE LA GENERALITAT DE CATALUNYA,SA CEDINSA D'ARO CONCESSIONARIA DE LA GENERALITAT DE CATALUNYA, SA: REC TRIBUTARID E LA RIERA GOTARRA",491746.34,4629282.26
EDAR LLORENÇ DEL PENEDÈS EDAR LLORENÇ DEL PENEDÈS (SORTIDA EFLUENT),379479.72,4570809.02
EDAR RIUDARENES EDAR RIUDARENES (SORTIDA),476720.32,4629773.38
EDAR SANT QUIRZE SAFAJA EDAR SANT QUIRZE SAFAJA (SORTIDA),431200.17,4618713.7
"EDAR PLA DE SANTA MARIA, EL EDAR EL PLA DE SANTA MARIA (SORTIDA EFLUENT)",357121.75,4578417.2
"IBERICAR CADI, SA Abocament FUNDICION PUJOL MUNTALA, SA",406410.17,4624242.9
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA (SORTIDA TRACT.NÚM.19) RIU FRANCOLÍ,350892.54,4552113.21
"WORLD TRADE BULK, SL WORLD TRADE BULK SL (DOMÈSTIQUES)",352313.53,4551169.2
"GUARRO CASAS, SA RIU ANOIA (GUARRO CASAS, SA)",431040.0,4589100.0
EDAR RIBES DE FRESER EDAR RIBES DE FRESER  (SORTIDA AIGUA TRACTADA),431266.65,4683158.8
EDAR SANT JAUME DELS DOMENYS (CORNUDELLA) EDAR SANT JAUME DELS DOMENYS (CORNUDELLA) (SORTIDA EFLUENT),380197.73,4572239.02
EDAR SABADELL/RIU SEC EDAR SABADELL/RIU SEC (SORTIDA) - ANTIC PUNT,425230.99,4596568.71
EDAR SALLENT-ARTÉS EDAR SALLENT-ARTÉS (SORTIDA EDAR),409336.19,4626761.88
EDAR SABADELL/RIU RIPOLL AIGÜES INTERIORS RIU RIPOLL,427107.0,4598249.7
EDAR LLORET DE MAR EDAR LLORET DE MAR  (SORTIDA AIGUA TRACTADA),485341.25,4618099.29
EDAR CERCS EDAR CERCS (SORTIDA EDAR),405760.49,4667211.97
EDAR BAGÀ/GUARDIOLA B. EDAR BAGÀ (SORTIDA) - (MUNICIPI BAGÀ),405810.0,4678350.0
"VINICOLA DEL PAIS, SAU Abocament de BODEGAS ROQUETA, SA (022001000193)",415326.23,4630165.84
"AJUNTAMENT DE TORDERA - VEÏNAT DE ST. DANIEL VEÏNAT DE SAT DANIEL (AJUNTAMENT DE TORDERA) - RIERA DE SANT DANIEL, RIU TORDERA",480249.0,4616760.0
"LABORATORIOS ARIMANY, SA EDAR GRANOLLERS",439199.05,4601970.62
"BONET ESPECIALITATS HIDROQUIMIQUES, SL BONET ESPECIALIDADES HIDROQUÍMICAS, SL (SORTIDA AIGÜES RESIDUALS)",440633.12,4610462.62
"GALVANITZATS FIES, S.A. GALVANITZATS FIES SA (abocament sanitàries)",342286.57,4558041.28
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA (SORT:TRACTAMENT NÚM.21) INFILTARCIÓ,346379.49,4546558.24
EDAR BIGUES I RIELLS EDAR BIGUES I RIELLS (SORTIDA),434794.0,4613349.0
CONSELL COMARCAL ALT EMPORDÀ (DEIXALLERIA) CONSELL COMARCAL DE L'ALT EMPORDÀ - REC DE CAGARRELL,504413.0,4683555.0
AUTORITAT PORTUÀRIA DE TARRAGONA (TARRAGONA) AUTORITAT PORTUÀRIA DE TARRAGONA  (SORTIDA TRACT. NÚM.18)  ABOC. RIU FRANCOLÍ,351126.54,4552035.21
"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, SA EDAR TARRAGONA",350989.54,4552277.21
"AJUNTAMENT D'ALCOVER (EDAR ROQUES ROGES) COL·LECTOR DE PLUVIALS DEL POL. IND: ROQUES ROGES AL BARRANC DE LA FONT MAJOR,  RIU FRANCOLÍ",347767.0,4570696.0
AJUNTAMENT D'ALCOVER (EDAR ROQUES ROGES) POLIGON INDUSTRIAL ROQUES ROGES (SORTIDA DEPURADORA),347941.68,4571746.26
"SISMANDELFOS, SL SISMANDELFOS, S.L. (AIGÜES SANITÀRIES)",479995.29,4625518.34
FUNDACIÓN FILOKALIA AMIGOS DE AMMA FUNDACIÓN FILOKALIA - AMIGOS DE AMMA,397289.93,4594721.92
"CAL JOANET, SCP-CAMPING MIRADOR AL PEDRAFORCA CAMPING MIRADOR AL PEDRAFORCA -MONTSERRAT VILA MIRET- (sortida depuradora)",396961.54,4675023.05
AENA SME SA  -GIRONA COSTA  BRAVA- AENA (AEROPORT GIRONA COSTA BRAVA)  (SORTIDA DEPURADORA),480968.0,4638370.0
"INDUSTRIAS TITAN, SA (TITAN 3) INDUSTRIAS TITAN, SA (SORTIDA RESIDUALS)",427019.82,4574405.67
"RECUPERACIÓN MORAGREGA, SL RECUPERACION MORAGREGA (SORTIDA SANITARIES I PLUVIALS BRUTES)",395706.96,4598216.94
"SARRI PUJOL, SL Abocament SARRI PUJOL, SL - EDAR Castellbell i el Vilar",404031.09,4614170.9
"VIUDA DE LAURO CLARIANA, SL VIUDA DE LAURO CLARIANA, SL (SORTIDA SANITÀRIES + SORTIDA DECANTADOR-SEPARADOR GREIXOS)",384430.73,4571210.98
