x,y,longitude,latitude,flow_2022
7969,6456,41.79166667,1.9,6387.481827
7969,6459,41.79166667,1.9125,428.1673598
7969,6460,41.79166667,1.916666667,418.115008
7969,6499,41.79166667,2.079166667,107.2753953
7969,6512,41.79166667,2.133333333,7.62192019
7968,6426,41.79583333,1.775,4226.077453
7968,6432,41.79583333,1.8,22.58171935
7968,6456,41.79583333,1.9,6387.481827
7968,6461,41.79583333,1.920833333,418.115008
7968,6462,41.79583333,1.925,418.115008
7968,6500,41.79583333,2.083333333,107.2753953
7968,6501,41.79583333,2.0875,107.2753953
7968,6502,41.79583333,2.091666667,107.2753953
7968,6503,41.79583333,2.095833333,107.2753953
7968,6513,41.79583333,2.1375,7.62192019
7967,6424,41.8,1.766666667,4214.104897
7967,6425,41.8,1.770833333,4226.077453
7967,6432,41.8,1.8,22.58171935
7967,6456,41.8,1.9,6387.481827
7967,6463,41.8,1.929166667,418.115008
7967,6470,41.8,1.958333333,16.03022416
7967,6471,41.8,1.9625,12.14236812
7967,6472,41.8,1.966666667,12.14236812
7967,6473,41.8,1.970833333,12.14236812
7967,6474,41.8,1.975,12.14236812
7967,6475,41.8,1.979166667,12.14236812
7967,6476,41.8,1.983333333,12.14236812
7967,6504,41.8,2.1,107.2753953
7966,6423,41.80416667,1.7625,4214.104897
7966,6433,41.80416667,1.804166667,22.58171935
7966,6456,41.80416667,1.9,6396.639507
7966,6463,41.80416667,1.929166667,418.115008
7966,6467,41.80416667,1.945833333,16.03022416
7966,6468,41.80416667,1.95,16.03022416
7966,6469,41.80416667,1.954166667,16.03022416
7966,6477,41.80416667,1.9875,12.14236812
7966,6478,41.80416667,1.991666667,12.14236812
7966,6505,41.80416667,2.104166667,29.2642569
7965,6422,41.80833333,1.758333333,4225.138429
7965,6433,41.80833333,1.804166667,22.58171935
7965,6456,41.80833333,1.9,6396.639507
7965,6464,41.80833333,1.933333333,418.115008
7965,6465,41.80833333,1.9375,418.115008
7965,6466,41.80833333,1.941666667,16.03022416
7965,6479,41.80833333,1.995833333,12.14236812
7965,6480,41.80833333,2,12.14236812
7965,6481,41.80833333,2.004166667,12.14236812
7965,6482,41.80833333,2.008333333,12.14236812
7965,6505,41.80833333,2.104166667,29.2642569
7964,6422,41.8125,1.758333333,4235.467693
7964,6433,41.8125,1.804166667,22.58171935
7964,6456,41.8125,1.9,6396.639507
7964,6466,41.8125,1.941666667,418.0924065
7964,6467,41.8125,1.945833333,418.0924065
7964,6468,41.8125,1.95,418.0924065
7964,6469,41.8125,1.954166667,418.0924065
7964,6483,41.8125,2.0125,12.14236812
7964,6484,41.8125,2.016666667,12.14236812
7964,6506,41.8125,2.108333333,29.2642569
7963,6422,41.81666667,1.758333333,4245.5622
7963,6456,41.81666667,1.9,6396.639507
7963,6470,41.81666667,1.958333333,374.9060147
7963,6485,41.81666667,2.020833333,12.14236812
7963,6486,41.81666667,2.025,4.558176045
7963,6487,41.81666667,2.029166667,4.558176045
7963,6488,41.81666667,2.033333333,4.558176045
7963,6489,41.81666667,2.0375,3.983616039
7962,6393,41.82083333,1.6375,9.241199577
7962,6394,41.82083333,1.641666667,9.241199577
7962,6422,41.82083333,1.758333333,4245.5622
7962,6456,41.82083333,1.9,6391.079487
7962,6471,41.82083333,1.9625,374.9060147
7962,6490,41.82083333,2.041666667,3.983616039
7962,6491,41.82083333,2.045833333,3.983616039
7961,6395,41.825,1.645833333,9.241199577
7961,6396,41.825,1.65,9.241199577
7961,6422,41.825,1.758333333,4245.5622
7961,6455,41.825,1.895833333,6391.079487
7961,6471,41.825,1.9625,374.9060147
7961,6491,41.825,2.045833333,3.983616039
7960,6381,41.82916667,1.5875,7.63073972
7960,6382,41.82916667,1.591666667,7.63073972
7960,6397,41.82916667,1.654166667,9.241199577
7960,6398,41.82916667,1.658333333,9.241199577
7960,6399,41.82916667,1.6625,9.241199577
7960,6420,41.82916667,1.75,4153.683501
7960,6421,41.82916667,1.754166667,4245.5622
7960,6453,41.82916667,1.8875,6391.023938
7960,6454,41.82916667,1.891666667,6391.079487
7960,6471,41.82916667,1.9625,374.9060147
7960,6492,41.82916667,2.05,3.983616039
7959,6383,41.83333333,1.595833333,7.63073972
7959,6400,41.83333333,1.666666667,9.241199577
7959,6401,41.83333333,1.670833333,9.241199577
7959,6402,41.83333333,1.675,9.241199577
7959,6403,41.83333333,1.679166667,9.241199577
7959,6404,41.83333333,1.683333333,9.241199577
7959,6420,41.83333333,1.75,4153.683501
7959,6422,41.83333333,1.758333333,21.6785871
7959,6451,41.83333333,1.879166667,6376.62833
7959,6452,41.83333333,1.883333333,6376.62833
7959,6454,41.83333333,1.891666667,10.01646009
7959,6471,41.83333333,1.9625,374.9060147
7959,6492,41.83333333,2.05,3.983616039
7958,6384,41.8375,1.6,7.63073972
7958,6385,41.8375,1.604166667,7.63073972
7958,6386,41.8375,1.608333333,7.63073972
7958,6405,41.8375,1.6875,9.241199577
7958,6415,41.8375,1.729166667,4156.83949
7958,6416,41.8375,1.733333333,4156.83949
7958,6417,41.8375,1.7375,4156.83949
7958,6418,41.8375,1.741666667,4164.397762
7958,6420,41.8375,1.75,4164.541101
7958,6423,41.8375,1.7625,21.6785871
7958,6424,41.8375,1.766666667,21.6785871
7958,6449,41.8375,1.870833333,1.884419976
7958,6450,41.8375,1.875,6392.901626
7958,6455,41.8375,1.895833333,3.355308031
7958,6472,41.8375,1.966666667,374.9060147
7958,6474,41.8375,1.975,12.0540962
7958,6492,41.8375,2.05,3.983616039
7957,6387,41.84166667,1.6125,7.63073972
7957,6388,41.84166667,1.616666667,7.63073972
7957,6389,41.84166667,1.620833333,7.63073972
7957,6400,41.84166667,1.666666667,22.5953287
7957,6406,41.84166667,1.691666667,9.371663571
7957,6414,41.84166667,1.725,4156.83949
7957,6419,41.84166667,1.745833333,4164.541101
7957,6425,41.84166667,1.770833333,21.6785871
7957,6448,41.84166667,1.866666667,1.918619976
7957,6451,41.84166667,1.879166667,6392.740371
7957,6456,41.84166667,1.9,3.355308031
7957,6472,41.84166667,1.966666667,366.998692
7957,6473,41.84166667,1.970833333,12.0540962
7957,6475,41.84166667,1.979166667,12.0540962
7957,6493,41.84166667,2.054166667,3.983616039
7956,6390,41.84583333,1.625,7.63073972
7956,6391,41.84583333,1.629166667,17.53113654
7956,6392,41.84583333,1.633333333,17.53113654
7956,6396,41.84583333,1.65,22.5953287
7956,6399,41.84583333,1.6625,22.5953287
7956,6401,41.84583333,1.670833333,22.5953287
7956,6402,41.84583333,1.675,22.5953287
7956,6403,41.84583333,1.679166667,22.5953287
7956,6404,41.84583333,1.683333333,22.5953287
7956,6405,41.84583333,1.6875,23.06304071
7956,6406,41.84583333,1.691666667,32.43088934
7956,6407,41.84583333,1.695833333,32.43088934
7956,6408,41.84583333,1.7,32.43088934
7956,6409,41.84583333,1.704166667,32.43088934
7956,6410,41.84583333,1.708333333,32.43088934
7956,6411,41.84583333,1.7125,32.43088934
7956,6412,41.84583333,1.716666667,4156.83949
7956,6413,41.84583333,1.720833333,4156.83949
7956,6419,41.84583333,1.745833333,2.574935948
7956,6426,41.84583333,1.775,21.6785871
7956,6447,41.84583333,1.8625,1.918619976
7956,6451,41.84583333,1.879166667,6392.740371
7956,6457,41.84583333,1.904166667,3.355308031
7956,6473,41.84583333,1.970833333,366.998692
7956,6476,41.84583333,1.983333333,12.0540962
7956,6477,41.84583333,1.9875,12.0540962
7955,6390,41.85,1.625,5.908931729
7955,6393,41.85,1.6375,22.5953287
7955,6394,41.85,1.641666667,22.5953287
7955,6395,41.85,1.645833333,22.5953287
7955,6397,41.85,1.654166667,22.5953287
7955,6398,41.85,1.658333333,22.5953287
7955,6412,41.85,1.716666667,4146.694072
7955,6419,41.85,1.745833333,2.574935948
7955,6427,41.85,1.779166667,21.6785871
7955,6451,41.85,1.879166667,6392.740371
7955,6457,41.85,1.904166667,3.355308031
7955,6472,41.85,1.966666667,366.998692
7955,6478,41.85,1.991666667,12.0540962
7954,6389,41.85416667,1.620833333,5.908931729
7954,6412,41.85416667,1.716666667,4146.694072
7954,6419,41.85416667,1.745833333,2.574935948
7954,6428,41.85416667,1.783333333,21.6785871
7954,6450,41.85416667,1.875,6368.973242
7954,6457,41.85416667,1.904166667,3.355308031
7954,6473,41.85416667,1.970833333,352.0772678
7954,6479,41.85416667,1.995833333,12.0540962
7953,6388,41.85833333,1.616666667,5.908931729
7953,6409,41.85833333,1.704166667,2.549843898
7953,6410,41.85833333,1.708333333,2.549843898
7953,6411,41.85833333,1.7125,2.549843898
7953,6412,41.85833333,1.716666667,4146.694072
7953,6418,41.85833333,1.741666667,2.574935948
7953,6429,41.85833333,1.7875,21.6785871
7953,6430,41.85833333,1.791666667,21.6785871
7953,6449,41.85833333,1.870833333,6368.973242
7953,6457,41.85833333,1.904166667,3.355308031
7953,6474,41.85833333,1.975,352.0772678
7953,6480,41.85833333,2,12.0540962
7953,6481,41.85833333,2.004166667,12.0540962
7952,6386,41.8625,1.608333333,5.908931729
7952,6387,41.8625,1.6125,5.908931729
7952,6405,41.8625,1.6875,2.051711918
7952,6406,41.8625,1.691666667,2.051711918
7952,6407,41.8625,1.695833333,2.051711918
7952,6408,41.8625,1.7,2.549843898
7952,6412,41.8625,1.716666667,4159.642897
7952,6419,41.8625,1.745833333,2.574935948
7952,6431,41.8625,1.795833333,21.6785871
7952,6450,41.8625,1.875,6368.973242
7952,6451,41.8625,1.879166667,6387.184419
7952,6458,41.8625,1.908333333,3.355308031
7952,6474,41.8625,1.975,352.0772678
7952,6475,41.8625,1.979166667,352.1620658
7952,6476,41.8625,1.983333333,352.1620658
7952,6482,41.8625,2.008333333,12.0540962
7952,6483,41.8625,2.0125,12.0540962
7951,6381,41.86666667,1.5875,5.908931729
7951,6382,41.86666667,1.591666667,5.908931729
7951,6383,41.86666667,1.595833333,5.908931729
7951,6384,41.86666667,1.6,5.908931729
7951,6385,41.86666667,1.604166667,5.908931729
7951,6403,41.86666667,1.679166667,2.051711918
7951,6404,41.86666667,1.683333333,2.051711918
7951,6412,41.86666667,1.716666667,4159.642897
7951,6419,41.86666667,1.745833333,2.574935948
7951,6432,41.86666667,1.8,21.6785871
7951,6451,41.86666667,1.879166667,16.96118473
7951,6452,41.86666667,1.883333333,6387.387655
7951,6459,41.86666667,1.9125,3.355308031
7951,6474,41.86666667,1.975,25.06690753
7951,6477,41.86666667,1.9875,323.222387
7951,6484,41.86666667,2.016666667,12.0540962
7951,6485,41.86666667,2.020833333,12.0540962
7951,6486,41.86666667,2.025,12.0540962
7950,6380,41.87083333,1.583333333,5.908931729
7950,6402,41.87083333,1.675,2.051711918
7950,6412,41.87083333,1.716666667,4159.642897
7950,6418,41.87083333,1.741666667,2.574935948
7950,6432,41.87083333,1.8,21.6785871
7950,6450,41.87083333,1.875,16.96118473
7950,6452,41.87083333,1.883333333,6387.091339
7950,6460,41.87083333,1.916666667,3.355308031
7950,6474,41.87083333,1.975,25.06690753
7950,6478,41.87083333,1.991666667,323.222387
7950,6479,41.87083333,1.995833333,323.222387
7950,6487,41.87083333,2.029166667,12.0540962
7950,6488,41.87083333,2.033333333,12.0540962
7949,6379,41.875,1.579166667,5.908931729
7949,6401,41.875,1.670833333,2.051711918
7949,6411,41.875,1.7125,4159.642897
7949,6418,41.875,1.741666667,2.574935948
7949,6431,41.875,1.795833333,3.216887866
7949,6449,41.875,1.870833333,16.96118473
7949,6453,41.875,1.8875,7807.630233
7949,6461,41.875,1.920833333,3.355308031
7949,6474,41.875,1.975,25.06690753
7949,6480,41.875,2,323.222387
7949,6489,41.875,2.0375,6.239268106
7949,6490,41.875,2.041666667,6.239268106
7948,6401,41.87916667,1.670833333,2.051711918
7948,6410,41.87916667,1.708333333,4159.642897
7948,6419,41.87916667,1.745833333,2.574935948
7948,6431,41.87916667,1.795833333,3.216887866
7948,6448,41.87916667,1.866666667,16.96118473
7948,6453,41.87916667,1.8875,7807.630233
7948,6462,41.87916667,1.925,3.355308031
7948,6474,41.87916667,1.975,25.06690753
7948,6481,41.87916667,2.004166667,323.222387
7948,6491,41.87916667,2.045833333,6.239268106
7948,6492,41.87916667,2.05,6.239268106
7947,6411,41.88333333,1.7125,4159.642897
7947,6419,41.88333333,1.745833333,2.574935948
7947,6431,41.88333333,1.795833333,3.216887866
7947,6446,41.88333333,1.858333333,16.96118473
7947,6447,41.88333333,1.8625,16.96118473
7947,6452,41.88333333,1.883333333,7807.630233
7947,6463,41.88333333,1.929166667,3.355308031
7947,6475,41.88333333,1.979166667,17.89549167
7947,6480,41.88333333,2,323.222387
7947,6493,41.88333333,2.054166667,6.239268106
7947,6494,41.88333333,2.058333333,6.239268106
7947,6495,41.88333333,2.0625,6.239268106
7947,6496,41.88333333,2.066666667,6.239268106
7947,6497,41.88333333,2.070833333,6.239268106
7946,6412,41.8875,1.716666667,4159.642897
7946,6420,41.8875,1.75,2.574935948
7946,6431,41.8875,1.795833333,3.216887866
7946,6445,41.8875,1.854166667,16.96118473
7946,6453,41.8875,1.8875,7831.039197
7946,6463,41.8875,1.929166667,3.355308031
7946,6476,41.8875,1.983333333,17.89549167
7946,6481,41.8875,2.004166667,323.222387
7946,6482,41.8875,2.008333333,323.222387
7946,6483,41.8875,2.0125,323.222387
7946,6498,41.8875,2.075,6.239268106
7946,6499,41.8875,2.079166667,6.239268106
7945,6411,41.89166667,1.7125,4159.642897
7945,6421,41.89166667,1.754166667,2.574935948
7945,6431,41.89166667,1.795833333,3.216887866
7945,6445,41.89166667,1.854166667,6.782364293
7945,6453,41.89166667,1.8875,7831.039197
7945,6464,41.89166667,1.933333333,3.355308031
7945,6476,41.89166667,1.983333333,17.89549167
7945,6484,41.89166667,2.016666667,323.222387
7945,6500,41.89166667,2.083333333,6.239268106
7945,6501,41.89166667,2.0875,6.239268106
7944,6410,41.89583333,1.708333333,4159.642897
7944,6431,41.89583333,1.795833333,3.216887866
7944,6443,41.89583333,1.845833333,6.782364293
7944,6444,41.89583333,1.85,6.782364293
7944,6453,41.89583333,1.8875,7831.039197
7944,6454,41.89583333,1.891666667,3.380832115
7944,6455,41.89583333,1.895833333,2.817360096
7944,6456,41.89583333,1.9,2.817360096
7944,6457,41.89583333,1.904166667,2.817360096
7944,6477,41.89583333,1.9875,17.89549167
7944,6485,41.89583333,2.020833333,323.222387
7944,6486,41.89583333,2.025,323.222387
7944,6487,41.89583333,2.029166667,323.222387
7944,6488,41.89583333,2.033333333,323.222387
7944,6491,41.89583333,2.045833333,3.152879856
7944,6492,41.89583333,2.05,3.152879856
7944,6493,41.89583333,2.054166667,3.152879856
7944,6502,41.89583333,2.091666667,6.239268106
7943,6410,41.9,1.708333333,4159.642897
7943,6442,41.9,1.841666667,6.782364293
7943,6453,41.9,1.8875,7787.147215
7943,6458,41.9,1.908333333,2.817360096
7943,6477,41.9,1.9875,17.89549167
7943,6488,41.9,2.033333333,323.222387
7943,6490,41.9,2.041666667,3.152879856
7943,6494,41.9,2.058333333,3.152879856
7943,6503,41.9,2.095833333,0.863028015
7943,6504,41.9,2.1,0.863028015
7943,6505,41.9,2.104166667,0.863028015
7943,6506,41.9,2.108333333,0.863028015
7942,6411,41.90416667,1.7125,4226.382832
7942,6443,41.90416667,1.845833333,6.782364293
7942,6452,41.90416667,1.883333333,7787.147215
7942,6458,41.90416667,1.908333333,2.817360096
7942,6478,41.90416667,1.991666667,17.89549167
7942,6489,41.90416667,2.0375,323.222387
7942,6490,41.90416667,2.041666667,3.152879856
7942,6495,41.90416667,2.0625,3.152879856
7941,6411,41.90833333,1.7125,4226.382832
7941,6443,41.90833333,1.845833333,6.782364293
7941,6452,41.90833333,1.883333333,7780.528183
7941,6458,41.90833333,1.908333333,2.817360096
7941,6478,41.90833333,1.991666667,17.89549167
7941,6490,41.90833333,2.041666667,323.2120302
7941,6496,41.90833333,2.066666667,3.152879856
7940,6406,41.9125,1.691666667,4134.037685
7940,6407,41.9125,1.695833333,4134.037685
7940,6410,41.9125,1.708333333,4226.382832
7940,6442,41.9125,1.841666667,6.782364293
7940,6452,41.9125,1.883333333,7780.528183
7940,6459,41.9125,1.9125,2.817360096
7940,6478,41.9125,1.991666667,17.89549167
7940,6490,41.9125,2.041666667,323.2120302
7940,6497,41.9125,2.070833333,3.152879856
7940,6498,41.9125,2.075,3.152879856
7940,6499,41.9125,2.079166667,3.152879856
7939,6405,41.91666667,1.6875,4124.336477
7939,6408,41.91666667,1.7,4226.346154
7939,6409,41.91666667,1.704166667,4226.382832
7939,6452,41.91666667,1.883333333,7780.528183
7939,6459,41.91666667,1.9125,2.817360096
7939,6478,41.91666667,1.991666667,17.89549167
7939,6491,41.91666667,2.045833333,323.2120302
7939,6500,41.91666667,2.083333333,3.152879856
7939,6501,41.91666667,2.0875,3.152879856
7938,6397,41.92083333,1.654166667,81.11188967
7938,6398,41.92083333,1.658333333,81.11188967
7938,6399,41.92083333,1.6625,81.11188967
7938,6402,41.92083333,1.675,4124.336477
7938,6403,41.92083333,1.679166667,4124.336477
7938,6404,41.92083333,1.683333333,4124.336477
7938,6410,41.92083333,1.708333333,64.51920212
7938,6452,41.92083333,1.883333333,7780.528183
7938,6478,41.92083333,1.991666667,17.89549167
7938,6491,41.92083333,2.045833333,323.2120302
7938,6502,41.92083333,2.091666667,3.152879856
7938,6503,41.92083333,2.095833333,3.152879856
7937,6400,41.925,1.666666667,4124.336477
7937,6401,41.925,1.670833333,4124.336477
7937,6411,41.925,1.7125,64.51920212
7937,6450,41.925,1.875,349.479133
7937,6452,41.925,1.883333333,7780.528183
7937,6478,41.925,1.991666667,17.89549167
7937,6490,41.925,2.041666667,323.2120302
7937,6504,41.925,2.1,3.152879856
7936,6399,41.92916667,1.6625,4187.750179
7936,6412,41.92916667,1.716666667,64.51920212
7936,6449,41.92916667,1.870833333,349.479133
7936,6451,41.92916667,1.879166667,7780.528183
7936,6477,41.92916667,1.9875,7.416000009
7936,6478,41.92916667,1.991666667,9.64800024
7936,6491,41.92916667,2.045833333,323.2120302
7936,6492,41.92916667,2.05,323.1723645
7935,6387,41.93333333,1.6125,208.6113611
7935,6388,41.93333333,1.616666667,208.6113611
7935,6389,41.93333333,1.620833333,208.6113611
7935,6390,41.93333333,1.625,208.6113611
7935,6391,41.93333333,1.629166667,4002.649223
7935,6392,41.93333333,1.633333333,4002.649223
7935,6393,41.93333333,1.6375,4002.649223
7935,6394,41.93333333,1.641666667,3981.295319
7935,6398,41.93333333,1.658333333,3981.295319
7935,6399,41.93333333,1.6625,219.4857043
7935,6413,41.93333333,1.720833333,64.51920212
7935,6449,41.93333333,1.870833333,349.479133
7935,6451,41.93333333,1.879166667,7458.708322
7935,6478,41.93333333,1.991666667,9.64800024
7935,6491,41.93333333,2.045833333,103.6082893
7935,6493,41.93333333,2.054166667,323.1723645
7934,6383,41.9375,1.595833333,208.6113611
7934,6384,41.9375,1.6,208.6113611
7934,6385,41.9375,1.604166667,208.6113611
7934,6386,41.9375,1.608333333,208.6113611
7934,6391,41.9375,1.629166667,4002.573592
7934,6395,41.9375,1.645833333,3981.295319
7934,6396,41.9375,1.65,3981.295319
7934,6397,41.9375,1.654166667,3981.295319
7934,6400,41.9375,1.666666667,219.4857043
7934,6414,41.9375,1.725,63.05760207
7934,6448,41.9375,1.866666667,355.2262448
7934,6451,41.9375,1.879166667,7458.708322
7934,6452,41.9375,1.883333333,135.9596895
7934,6479,41.9375,1.995833333,9.64800024
7934,6491,41.9375,2.045833333,98.65724527
7934,6494,41.9375,2.058333333,323.1723645
7934,6495,41.9375,2.0625,323.1723645
7933,6374,41.94166667,1.558333333,31.96800041
7933,6375,41.94166667,1.5625,214.3858331
7933,6377,41.94166667,1.570833333,214.3858331
7933,6380,41.94166667,1.583333333,208.6113611
7933,6381,41.94166667,1.5875,208.6113611
7933,6382,41.94166667,1.591666667,208.6113611
7933,6388,41.94166667,1.616666667,4002.573592
7933,6389,41.94166667,1.620833333,4002.573592
7933,6390,41.94166667,1.625,4002.573592
7933,6401,41.94166667,1.670833333,219.4857043
7933,6415,41.94166667,1.729166667,63.05760207
7933,6416,41.94166667,1.733333333,63.05760207
7933,6446,41.94166667,1.858333333,355.2262448
7933,6447,41.94166667,1.8625,355.2262448
7933,6451,41.94166667,1.879166667,7336.525408
7933,6453,41.94166667,1.8875,135.6892575
7933,6454,41.94166667,1.891666667,135.6892575
7933,6455,41.94166667,1.895833333,135.6892575
7933,6479,41.94166667,1.995833333,9.64800024
7933,6490,41.94166667,2.041666667,98.65724527
7933,6496,41.94166667,2.066666667,323.1723645
7932,6373,41.94583333,1.554166667,214.3935
7932,6374,41.94583333,1.558333333,214.3858331
7932,6376,41.94583333,1.566666667,214.3858331
7932,6378,41.94583333,1.575,214.3858331
7932,6379,41.94583333,1.579166667,208.6113611
7932,6387,41.94583333,1.6125,4002.573592
7932,6402,41.94583333,1.675,222.1317043
7932,6416,41.94583333,1.733333333,17.81881152
7932,6417,41.94583333,1.7375,63.04356081
7932,6418,41.94583333,1.741666667,63.04356081
7932,6419,41.94583333,1.745833333,63.04356081
7932,6445,41.94583333,1.854166667,355.2262448
7932,6451,41.94583333,1.879166667,7355.074121
7932,6456,41.94583333,1.9,135.6892575
7932,6480,41.94583333,2,9.64800024
7932,6489,41.94583333,2.0375,98.65724527
7932,6495,41.94583333,2.0625,323.1723645
7931,6372,41.95,1.55,214.3935
7931,6387,41.95,1.6125,4002.573592
7931,6402,41.95,1.675,222.1317043
7931,6416,41.95,1.733333333,17.81881152
7931,6420,41.95,1.75,63.04356081
7931,6444,41.95,1.85,355.2262448
7931,6452,41.95,1.883333333,7355.074121
7931,6456,41.95,1.9,135.6892575
7931,6489,41.95,2.0375,98.65724527
7931,6496,41.95,2.066666667,323.1723645
7930,6370,41.95416667,1.541666667,204.444
7930,6371,41.95416667,1.545833333,214.3935
7930,6386,41.95416667,1.608333333,4002.573592
7930,6401,41.95416667,1.670833333,223.3376523
7930,6403,41.95416667,1.679166667,15.83999991
7930,6416,41.95416667,1.733333333,17.81881152
7930,6420,41.95416667,1.75,63.04356081
7930,6443,41.95416667,1.845833333,77.80103754
7930,6452,41.95416667,1.883333333,7355.074121
7930,6457,41.95416667,1.904166667,135.6892575
7930,6488,41.95416667,2.033333333,98.65724527
7930,6495,41.95416667,2.0625,323.1868838
7930,6497,41.95416667,2.070833333,73.32148833
7929,6369,41.95833333,1.5375,204.444
7929,6385,41.95833333,1.604166667,4002.573592
7929,6400,41.95833333,1.666666667,223.3376523
7929,6403,41.95833333,1.679166667,15.83999991
7929,6415,41.95833333,1.729166667,17.81881152
7929,6421,41.95833333,1.754166667,63.04356081
7929,6443,41.95833333,1.845833333,77.80103754
7929,6451,41.95833333,1.879166667,7155.114923
7929,6457,41.95833333,1.904166667,135.6892575
7929,6488,41.95833333,2.033333333,81.48243705
7929,6495,41.95833333,2.0625,323.1868838
7929,6497,41.95833333,2.070833333,73.32148833
7928,6368,41.9625,1.533333333,204.444
7928,6385,41.9625,1.604166667,4002.573592
7928,6400,41.9625,1.666666667,223.3376523
7928,6415,41.9625,1.729166667,17.81881152
7928,6421,41.9625,1.754166667,63.04356081
7928,6442,41.9625,1.841666667,77.80103754
7928,6451,41.9625,1.879166667,7155.114923
7928,6457,41.9625,1.904166667,135.6892575
7928,6487,41.9625,2.029166667,81.48243705
7928,6495,41.9625,2.0625,323.1868838
7928,6498,41.9625,2.075,73.32148833
7927,6368,41.96666667,1.533333333,204.444
7927,6385,41.96666667,1.604166667,3921.677992
7927,6400,41.96666667,1.666666667,223.3376523
7927,6414,41.96666667,1.725,17.81881152
7927,6421,41.96666667,1.754166667,22.56408029
7927,6441,41.96666667,1.8375,77.80103754
7927,6452,41.96666667,1.883333333,7155.114923
7927,6458,41.96666667,1.908333333,135.6892575
7927,6487,41.96666667,2.029166667,81.48243705
7927,6496,41.96666667,2.066666667,323.1868838
7927,6499,41.96666667,2.079166667,73.32148833
7926,6368,41.97083333,1.533333333,204.444
7926,6385,41.97083333,1.604166667,3840.782393
7926,6399,41.97083333,1.6625,223.3376523
7926,6413,41.97083333,1.720833333,17.81881152
7926,6420,41.97083333,1.75,22.56408029
7926,6440,41.97083333,1.833333333,77.80103754
7926,6453,41.97083333,1.8875,7155.114923
7926,6458,41.97083333,1.908333333,135.6892575
7926,6496,41.97083333,2.066666667,323.1868838
7926,6500,41.97083333,2.083333333,73.32148833
7926,6501,41.97083333,2.0875,73.32148833
7925,6368,41.975,1.533333333,201.3255
7925,6384,41.975,1.6,3759.816449
7925,6399,41.975,1.6625,227.7372121
7925,6413,41.975,1.720833333,17.81881152
7925,6420,41.975,1.75,22.56408029
7925,6439,41.975,1.829166667,77.80103754
7925,6452,41.975,1.883333333,7155.114923
7925,6459,41.975,1.9125,135.6892575
7925,6497,41.975,2.070833333,323.1868838
7925,6502,41.975,2.091666667,64.73397629
7924,6367,41.97916667,1.529166667,201.3255
7924,6383,41.97916667,1.595833333,3678.920849
7924,6398,41.97916667,1.658333333,227.7372121
7924,6413,41.97916667,1.720833333,17.81881152
7924,6420,41.97916667,1.75,22.56408029
7924,6438,41.97916667,1.825,77.80103754
7924,6451,41.97916667,1.879166667,7155.114923
7924,6459,41.97916667,1.9125,135.6892575
7924,6497,41.97916667,2.070833333,323.1868838
7924,6502,41.97916667,2.091666667,64.73397629
7923,6367,41.98333333,1.529166667,184.9635
7923,6382,41.98333333,1.591666667,3598.025249
7923,6398,41.98333333,1.658333333,227.7372121
7923,6412,41.98333333,1.716666667,17.81881152
7923,6420,41.98333333,1.75,22.56408029
7923,6437,41.98333333,1.820833333,77.80103754
7923,6452,41.98333333,1.883333333,7155.114923
7923,6460,41.98333333,1.916666667,135.6892575
7923,6496,41.98333333,2.066666667,323.1868838
7923,6503,41.98333333,2.095833333,64.73397629
7923,6506,41.98333333,2.108333333,17.02814427
7923,6507,41.98333333,2.1125,17.02814427
7922,6366,41.9875,1.525,58.806
7922,6381,41.9875,1.5875,3517.059305
7922,6398,41.9875,1.658333333,227.7372121
7922,6412,41.9875,1.716666667,17.81881152
7922,6421,41.9875,1.754166667,22.56408029
7922,6422,41.9875,1.758333333,22.56408029
7922,6452,41.9875,1.883333333,7155.114923
7922,6461,41.9875,1.920833333,135.6892575
7922,6496,41.9875,2.066666667,323.1868838
7922,6504,41.9875,2.1,64.73397629
7922,6505,41.9875,2.104166667,32.97513637
7921,6366,41.99166667,1.525,58.806
7921,6381,41.99166667,1.5875,3436.163705
7921,6397,41.99166667,1.654166667,227.7372121
7921,6412,41.99166667,1.716666667,17.81881152
7921,6423,41.99166667,1.7625,22.56408029
7921,6453,41.99166667,1.8875,7155.114923
7921,6462,41.99166667,1.925,135.6892575
7921,6463,41.99166667,1.929166667,135.6892575
7921,6464,41.99166667,1.933333333,135.6892575
7921,6465,41.99166667,1.9375,135.6892575
7921,6466,41.99166667,1.941666667,135.6892575
7921,6470,41.99166667,1.958333333,135.6892575
7921,6471,41.99166667,1.9625,135.6892575
7921,6472,41.99166667,1.966666667,135.6892575
7921,6495,41.99166667,2.0625,42.84899873
7921,6497,41.99166667,2.070833333,323.1928148
7921,6504,41.99166667,2.1,16.893
7921,6506,41.99166667,2.108333333,15.40641601
7920,6365,41.99583333,1.520833333,58.806
7920,6381,41.99583333,1.5875,3355.268105
7920,6396,41.99583333,1.65,227.7372121
7920,6411,41.99583333,1.7125,17.81881152
7920,6423,41.99583333,1.7625,22.56408029
7920,6452,41.99583333,1.883333333,7155.114923
7920,6467,41.99583333,1.945833333,135.6892575
7920,6468,41.99583333,1.95,135.6892575
7920,6469,41.99583333,1.954166667,135.6892575
7920,6473,41.99583333,1.970833333,135.6892575
7920,6494,41.99583333,2.058333333,42.84899873
7920,6497,41.99583333,2.070833333,323.1928148
7920,6504,41.99583333,2.1,16.893
