Column1;Column2;Column3;Column4;Column5;Column6;Column7
140004000;Diuron;5.0;5.0;5.0;;1
140004000;Fluorantè;0.5;0.5;0.5;;1
140004000;Naftalè;50.0;50.0;50.0;;1
140006000;Antracè;0.5;0.5;0.5;;1
140006000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
140006000;Coure;1200.0;1200.0;1200.0;;1
140006000;Diuron;5.0;5.0;5.0;;1
140006000;Fluorantè;0.5;0.5;0.5;;1
140006000;Naftalè;50.0;50.0;50.0;;1
140006070;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
140006070;Benzo(b)fluorantè;0.5;2.0;0.9166666666666666;0.5845225972250061;6
140006070;Coure;1600.0;2600.0;1833.3333333333333;382.97084310253524;6
140006070;Diuron;10.0;72.0;35.5;24.072806234421446;6
140006070;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
140006070;Naftalè;50.0;50.0;50.0;0.0;6
140007000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
140007000;Benzo(b)fluorantè;0.5;1.0;0.75;0.3535533905932738;2
140007000;Coure;250.0;250.0;250.0;0.0;2
140007000;Diuron;5.0;5.0;5.0;0.0;2
140007000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
140007000;Naftalè;50.0;50.0;50.0;0.0;2
140007500;Antracè;0.5;1.0;0.75;0.3535533905932738;2
140007500;Benzo(b)fluorantè;1.0;2.0;1.5;0.7071067811865476;2
140007500;Coure;250.0;250.0;250.0;0.0;2
140007500;Diuron;5.0;5.0;5.0;0.0;2
140007500;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
140007500;Naftalè;50.0;50.0;50.0;0.0;2
140008000;Antracè;0.5;0.5;0.5;;1
140008000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
140008000;Coure;700.0;700.0;700.0;;1
140008000;Diuron;5.0;5.0;5.0;;1
140008000;Fluorantè;0.5;0.5;0.5;;1
140008000;Naftalè;50.0;50.0;50.0;;1
140008020;Coure;250.0;700.0;350.0;180.27756377319946;7
140011020;Coure;250.0;900.0;342.85714285714283;245.67690745599768;7
140013000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
140013000;Benzo(b)fluorantè;0.5;1.0;0.75;0.3535533905932738;2
140013000;Coure;250.0;250.0;250.0;0.0;2
140013000;Diuron;5.0;5.0;5.0;0.0;2
140013000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
140013000;Naftalè;50.0;50.0;50.0;0.0;2
140014000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
140014000;Benzo(b)fluorantè;0.5;1.0;0.75;0.3535533905932738;2
140014000;Coure;1200.0;1700.0;1450.0;353.5533905932738;2
140014000;Diuron;5.0;5.0;5.0;0.0;2
140014000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
140014000;Naftalè;50.0;50.0;50.0;0.0;2
140015000;Antracè;0.5;0.5;0.5;;1
140015000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
140015000;Coure;1200.0;1200.0;1200.0;;1
140015000;Diuron;5.0;5.0;5.0;;1
140015000;Fluorantè;0.5;0.5;0.5;;1
140015000;Naftalè;50.0;50.0;50.0;;1
140017000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
140017000;Benzo(b)fluorantè;0.5;2.0;0.9166666666666666;0.5845225972250061;6
140017000;Coure;700.0;2300.0;1266.6666666666667;640.8327915038889;6
140017000;Diuron;5.0;46.0;18.333333333333332;15.383974345619102;6
140017000;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
140017000;Naftalè;50.0;50.0;50.0;0.0;6
140019000;Antracè;0.5;0.5;0.5;;1
140019000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
140019000;Coure;800.0;800.0;800.0;;1
140019000;Diuron;5.0;5.0;5.0;;1
140019000;Fluorantè;0.5;0.5;0.5;;1
140019000;Naftalè;50.0;50.0;50.0;;1
140019070;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
140019070;Benzo(b)fluorantè;0.5;1.0;0.75;0.2738612787525831;6
140019070;Coure;600.0;1900.0;1066.6666666666667;496.655480858378;6
140019070;Diuron;17.0;87.0;56.333333333333336;26.272926496046583;6
140019070;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
140019070;Naftalè;50.0;50.0;50.0;0.0;6
140020000;Antracè;0.5;0.5;0.5;;1
140020000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
140020000;Coure;1500.0;1500.0;1500.0;;1
140020000;Diuron;5.0;5.0;5.0;;1
140020000;Fluorantè;0.5;0.5;0.5;;1
140020000;Naftalè;50.0;50.0;50.0;;1
140023000;Antracè;0.5;0.5;0.5;;1
140023000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
140023000;Coure;600.0;1300.0;1025.0;309.56959368344513;4
140023000;Diuron;5.0;5.0;5.0;;1
140023000;Fluorantè;0.5;0.5;0.5;;1
140023000;Naftalè;50.0;50.0;50.0;;1
140024000;Antracè;0.5;0.5;0.5;;1
140024000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
140024000;Coure;1200.0;1200.0;1200.0;;1
140024000;Diuron;5.0;5.0;5.0;;1
140024000;Fluorantè;0.5;0.5;0.5;;1
140024000;Naftalè;50.0;50.0;50.0;;1
150001000;Antracè;0.5;0.5;0.5;0.0;2
150001000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
150001000;Coure;800.0;900.0;850.0;70.71067811865476;2
150001000;Diuron;5.0;5.0;5.0;0.0;2
150001000;Fluorantè;0.5;0.5;0.5;0.0;2
150001000;Naftalè;50.0;50.0;50.0;0.0;2
150003000;Antracè;0.5;0.5;0.5;;1
150003000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
150003000;Coure;1200.0;1200.0;1200.0;;1
150003000;Diuron;5.0;5.0;5.0;;1
150003000;Fluorantè;0.5;0.5;0.5;;1
150003000;Naftalè;50.0;50.0;50.0;;1
158180000;Coure;700.0;3200.0;1433.3333333333333;913.6009340333813;6
160001000;Antracè;0.5;0.5;0.5;0.0;2
160001000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
160001000;Coure;600.0;1700.0;1150.0;777.8174593052023;2
160001000;Diuron;5.0;5.0;5.0;0.0;2
160001000;Fluorantè;0.5;0.5;0.5;0.0;2
160001000;Naftalè;50.0;50.0;50.0;0.0;2
160002000;Antracè;0.5;1.0;0.6;0.22360679774997896;5
160002000;Benzo(b)fluorantè;0.5;1.0;0.8;0.2738612787525831;5
160002000;Coure;1200.0;3400.0;1966.6666666666667;945.868207873944;6
160002000;Diuron;70.0;295.0;147.5;83.51466937011725;6
160002000;Fluorantè;0.5;2.3;0.96;0.779743547584717;5
160002000;Naftalè;50.0;50.0;50.0;0.0;6
170001000;Antracè;0.5;0.5;0.5;0.0;2
170001000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
170001000;Coure;600.0;1400.0;1000.0;565.685424949238;2
170001000;Diuron;5.0;5.0;5.0;0.0;2
170001000;Fluorantè;0.5;0.5;0.5;0.0;2
170001000;Naftalè;50.0;50.0;50.0;0.0;2
170002000;Antracè;0.5;0.5;0.5;;1
170002000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
170002000;Coure;900.0;900.0;900.0;;1
170002000;Diuron;5.0;5.0;5.0;;1
170002000;Fluorantè;0.5;0.5;0.5;;1
170002000;Naftalè;50.0;50.0;50.0;;1
190001000;Antracè;0.5;0.5;0.5;0.0;2
190001000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
190001000;Coure;700.0;1700.0;1200.0;707.1067811865476;2
190001000;Diuron;5.0;5.0;5.0;0.0;2
190001000;Fluorantè;0.5;0.5;0.5;0.0;2
190001000;Naftalè;50.0;50.0;50.0;0.0;2
190002000;Antracè;0.5;0.5;0.5;;1
190002000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
190002000;Coure;2000.0;2000.0;2000.0;;1
190002000;Diuron;5.0;5.0;5.0;;1
190002000;Fluorantè;0.5;0.5;0.5;;1
190002000;Naftalè;50.0;50.0;50.0;;1
190003000;Antracè;0.5;1.0;0.6;0.22360679774997896;5
190003000;Benzo(b)fluorantè;0.5;5.0;1.7;1.9557607215607946;5
190003000;Coure;800.0;2200.0;1366.6666666666667;508.592829940284;6
190003000;Diuron;5.0;74.0;24.166666666666668;30.57068312397789;6
190003000;Fluorantè;0.5;1.0;0.6;0.22360679774997896;5
190003000;Naftalè;50.0;50.0;50.0;0.0;6
190004000;Antracè;0.5;1.0;0.7;0.2738612787525831;5
190004000;Benzo(b)fluorantè;0.5;2.0;1.0;0.6123724356957945;5
190004000;Coure;1900.0;2700.0;2266.6666666666665;326.59863237109045;6
190004000;Diuron;5.0;25.0;11.333333333333334;9.83192080250175;6
190004000;Fluorantè;0.5;1.0;0.7;0.2738612787525831;5
190004000;Naftalè;50.0;50.0;50.0;0.0;6
200001000;Antracè;0.5;0.5;0.5;0.0;2
200001000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200001000;Coure;250.0;500.0;375.0;176.7766952966369;2
200001000;Diuron;5.0;5.0;5.0;0.0;2
200001000;Fluorantè;0.5;0.5;0.5;0.0;2
200001000;Naftalè;50.0;50.0;50.0;0.0;2
200002000;Antracè;0.5;0.5;0.5;0.0;2
200002000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200002000;Coure;1100.0;9500.0;5300.0;5939.696961966999;2
200002000;Diuron;5.0;5.0;5.0;0.0;2
200002000;Fluorantè;0.5;0.5;0.5;0.0;2
200002000;Naftalè;50.0;50.0;50.0;0.0;2
200003000;Antracè;0.5;1.0;0.6470588235294118;0.2348341091569311;17
200003000;Benzo(b)fluorantè;0.5;1.5;0.7352941176470589;0.31213213642339893;17
200003000;Coure;250.0;4800.0;931.578947368421;1034.7048057720228;19
200003000;Diuron;5.0;5.0;5.0;0.0;19
200003000;Fluorantè;0.5;1.0;0.6470588235294118;0.2348341091569311;17
200003000;Naftalè;50.0;50.0;50.0;0.0;19
200004000;Antracè;0.5;0.5;0.5;0.0;2
200004000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200004000;Coure;600.0;1000.0;800.0;282.842712474619;2
200004000;Diuron;5.0;5.0;5.0;0.0;2
200004000;Fluorantè;0.5;0.5;0.5;0.0;2
200004000;Naftalè;50.0;50.0;50.0;0.0;2
200005000;Antracè;0.5;0.5;0.5;0.0;2
200005000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200005000;Coure;250.0;2000.0;757.1428571428571;607.1988769674036;7
200005000;Diuron;5.0;5.0;5.0;0.0;2
200005000;Fluorantè;0.5;0.5;0.5;0.0;2
200005000;Naftalè;50.0;50.0;50.0;0.0;2
200006000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
200006000;Benzo(b)fluorantè;0.5;1.0;0.75;0.3535533905932738;2
200006000;Coure;700.0;900.0;800.0;141.4213562373095;2
200006000;Diuron;5.0;5.0;5.0;0.0;2
200006000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
200006000;Naftalè;50.0;50.0;50.0;0.0;2
200007000;Antracè;0.5;0.5;0.5;0.0;2
200007000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200007000;Coure;250.0;500.0;375.0;176.7766952966369;2
200007000;Diuron;5.0;5.0;5.0;0.0;2
200007000;Fluorantè;0.5;0.5;0.5;0.0;2
200007000;Naftalè;50.0;50.0;50.0;0.0;2
200008000;Antracè;0.5;0.5;0.5;0.0;2
200008000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200008000;Coure;250.0;500.0;375.0;176.7766952966369;2
200008000;Diuron;5.0;5.0;5.0;0.0;2
200008000;Fluorantè;0.5;0.5;0.5;0.0;2
200008000;Naftalè;50.0;50.0;50.0;0.0;2
200009000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
200009000;Benzo(b)fluorantè;0.5;1.0;0.75;0.3535533905932738;2
200009000;Coure;250.0;500.0;375.0;176.7766952966369;2
200009000;Diuron;5.0;5.0;5.0;0.0;2
200009000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
200009000;Naftalè;50.0;50.0;50.0;0.0;2
200009020;Coure;600.0;3300.0;1053.8461538461538;705.4731091206154;13
200010000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200010000;Benzo(b)fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200010000;Coure;600.0;2200.0;942.8571428571429;579.8193478924933;7
200010000;Diuron;5.0;5.0;5.0;0.0;7
200010000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200010000;Naftalè;50.0;50.0;50.0;0.0;7
200011000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200011000;Benzo(b)fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200011000;Coure;500.0;2300.0;1142.857142857143;582.6867164470196;7
200011000;Diuron;5.0;5.0;5.0;0.0;7
200011000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200011000;Naftalè;50.0;50.0;50.0;0.0;7
200013000;Antracè;0.5;0.5;0.5;0.0;2
200013000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200013000;Coure;900.0;900.0;900.0;0.0;2
200013000;Diuron;5.0;5.0;5.0;0.0;2
200013000;Fluorantè;0.5;1.9;1.2;0.9899494936611665;2
200013000;Naftalè;50.0;50.0;50.0;0.0;2
200014000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
200014000;Benzo(b)fluorantè;0.5;2.5;1.5;1.4142135623730951;2
200014000;Coure;800.0;1000.0;900.0;141.4213562373095;2
200014000;Diuron;5.0;5.0;5.0;0.0;2
200014000;Fluorantè;1.0;1.2;1.1;0.1414213562373094;2
200014000;Naftalè;50.0;50.0;50.0;0.0;2
200015000;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
200015000;Benzo(b)fluorantè;0.5;2.0;0.8571428571428571;0.5563486402641867;7
200015000;Coure;1600.0;6200.0;3042.8571428571427;1672.181352661988;7
200015000;Diuron;5.0;5.0;5.0;0.0;7
200015000;Fluorantè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
200015000;Naftalè;50.0;50.0;50.0;0.0;7
200015070;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
200015070;Benzo(b)fluorantè;0.5;2.0;0.8571428571428571;0.5563486402641867;7
200015070;Coure;700.0;3200.0;1557.142857142857;1078.3585409580355;7
200015070;Diuron;5.0;5.0;5.0;0.0;7
200015070;Fluorantè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
200015070;Naftalè;50.0;50.0;50.0;0.0;7
200017000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
200017000;Benzo(b)fluorantè;0.5;1.0;0.75;0.3535533905932738;2
200017000;Coure;500.0;1000.0;750.0;353.5533905932738;2
200017000;Diuron;5.0;5.0;5.0;0.0;2
200017000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
200017000;Naftalè;50.0;50.0;50.0;0.0;2
200018000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
200018000;Benzo(b)fluorantè;0.5;2.0;0.9166666666666666;0.5845225972250061;6
200018000;Coure;1300.0;3100.0;2250.0;644.2049363362563;6
200018000;Diuron;5.0;5.0;5.0;0.0;6
200018000;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
200018000;Naftalè;50.0;50.0;50.0;0.0;6
200019000;Antracè;1.0;1.0;1.0;;1
200019000;Benzo(b)fluorantè;5.0;5.0;5.0;;1
200019000;Coure;2700.0;2700.0;2700.0;;1
200019000;Diuron;5.0;5.0;5.0;;1
200019000;Fluorantè;1.0;1.0;1.0;;1
200019000;Naftalè;50.0;50.0;50.0;;1
200019070;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
200019070;Benzo(b)fluorantè;0.5;2.0;0.8571428571428571;0.5563486402641867;7
200019070;Coure;1800.0;9100.0;3585.714285714286;2503.616431903106;7
200019070;Diuron;5.0;47.0;27.285714285714285;15.04121322360983;7
200019070;Fluorantè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
200019070;Naftalè;50.0;50.0;50.0;0.0;7
200019500;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
200019500;Benzo(b)fluorantè;0.5;5.0;1.8333333333333333;1.693123346560039;6
200019500;Coure;1900.0;5900.0;3550.0;1690.8577704821894;6
200019500;Diuron;10.0;90.0;30.333333333333332;29.601801746965787;6
200019500;Fluorantè;0.5;1.9;1.0666666666666667;0.5537749241945383;6
200019500;Naftalè;50.0;50.0;50.0;0.0;6
200019520;Coure;800.0;1000.0;900.0;141.4213562373095;2
200019570;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
200019570;Benzo(b)fluorantè;0.5;10.0;2.142857142857143;3.508493096690345;7
200019570;Coure;700.0;16400.0;3928.5714285714284;5565.882465435973;7
200019570;Diuron;10.0;53.0;34.57142857142857;16.091997419599004;7
200019570;Fluorantè;0.5;2.1;1.3571428571428572;0.5740416444159863;7
200019570;Naftalè;50.0;50.0;50.0;0.0;7
200020000;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
200020000;Benzo(b)fluorantè;0.5;5.0;1.4285714285714286;1.6690459207925605;7
200020000;Coure;1200.0;7800.0;3114.285714285714;2539.966253994051;7
200020000;Diuron;5.0;43.0;26.285714285714285;13.13664449436874;7
200020000;Fluorantè;0.5;2.0;0.7857142857142857;0.5669467095138409;7
200020000;Naftalè;50.0;50.0;50.0;0.0;7
200021000;Antracè;0.5;2.0;1.25;1.0606601717798212;2
200021000;Benzo(b)fluorantè;0.5;1.0;0.75;0.3535533905932738;2
200021000;Coure;2200.0;3500.0;2850.0;919.2388155425118;2
200021000;Diuron;5.0;5.0;5.0;0.0;2
200021000;Fluorantè;1.0;1.4;1.2;0.28284271247461895;2
200021000;Naftalè;50.0;50.0;50.0;0.0;2
200022700;Antracè;0.5;1.0;0.6578947368421053;0.23878346647045962;19
200022700;Benzo(b)fluorantè;0.5;2.0;0.7105263157894737;0.3842665984878861;19
200022700;Coure;700.0;1600.0;1095.0;279.9906013460189;20
200022700;Diuron;5.0;5.0;5.0;0.0;19
200022700;Fluorantè;0.5;1.0;0.6578947368421053;0.23878346647045962;19
200022700;Naftalè;50.0;50.0;50.0;0.0;20
200023000;Antracè;0.5;0.5;0.5;0.0;2
200023000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200023000;Coure;1100.0;1100.0;1100.0;0.0;2
200023000;Diuron;5.0;5.0;5.0;0.0;2
200023000;Fluorantè;0.5;0.5;0.5;0.0;2
200023000;Naftalè;50.0;50.0;50.0;0.0;2
200025000;Antracè;0.5;0.5;0.5;0.0;2
200025000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200025000;Coure;800.0;800.0;800.0;0.0;2
200025000;Diuron;5.0;5.0;5.0;0.0;2
200025000;Fluorantè;0.5;0.5;0.5;0.0;2
200025000;Naftalè;50.0;50.0;50.0;0.0;2
200026000;Antracè;0.5;0.5;0.5;0.0;2
200026000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200026000;Coure;500.0;1500.0;928.5714285714286;372.89089429432175;7
200026000;Diuron;5.0;5.0;5.0;0.0;2
200026000;Fluorantè;0.5;0.5;0.5;0.0;2
200026000;Naftalè;50.0;50.0;50.0;0.0;2
200028000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200028000;Benzo(b)fluorantè;0.5;2.0;0.75;0.6123724356957945;6
200028000;Coure;1100.0;1700.0;1257.142857142857;207.01966780270627;7
200028000;Diuron;5.0;5.0;5.0;0.0;7
200028000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200028000;Naftalè;50.0;50.0;50.0;0.0;7
200028070;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200028070;Benzo(b)fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200028070;Coure;600.0;1400.0;957.1428571428571;250.71326821120348;7
200028070;Diuron;5.0;5.0;5.0;0.0;7
200028070;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200028070;Naftalè;50.0;50.0;50.0;0.0;7
200029000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200029000;Benzo(b)fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
200029000;Coure;1000.0;8300.0;2242.8571428571427;2674.4825934855403;7
200029000;Diuron;5.0;5.0;5.0;0.0;7
200029000;Fluorantè;0.5;1.5;0.75;0.4183300132670378;6
200029000;Naftalè;50.0;50.0;50.0;0.0;7
200029020;Coure;250.0;10400.0;1257.6923076923076;2770.593058793712;13
200030000;Antracè;0.5;1.0;0.6;0.22360679774997896;5
200030000;Benzo(b)fluorantè;0.5;3.1;1.1199999999999999;1.127829774389735;5
200030000;Coure;250.0;2000.0;658.3333333333334;679.2765759737831;6
200030000;Diuron;5.0;5.0;5.0;0.0;6
200030000;Fluorantè;0.5;1.0;0.6;0.22360679774997896;5
200030000;Naftalè;50.0;50.0;50.0;0.0;6
200031000;Antracè;1.0;1.0;1.0;;1
200031000;Benzo(b)fluorantè;1.0;1.0;1.0;;1
200031000;Coure;800.0;1500.0;1150.0;494.9747468305833;2
200031000;Diuron;5.0;5.0;5.0;;1
200031000;Fluorantè;1.0;1.0;1.0;;1
200031000;Naftalè;50.0;50.0;50.0;0.0;2
200032000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200032000;Benzo(b)fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200032000;Coure;900.0;2400.0;1300.0;516.3977794943223;7
200032000;Diuron;5.0;5.0;5.0;0.0;7
200032000;Fluorantè;0.5;1.2;0.7000000000000001;0.31622776601683794;6
200032000;Naftalè;50.0;50.0;50.0;0.0;7
200033000;Antracè;0.5;0.5;0.5;0.0;2
200033000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200033000;Coure;1700.0;2500.0;2100.0;565.685424949238;2
200033000;Diuron;5.0;5.0;5.0;0.0;2
200033000;Fluorantè;0.5;1.3;0.9;0.5656854249492381;2
200033000;Naftalè;50.0;50.0;50.0;0.0;2
200034000;Antracè;0.5;2.0;0.9;0.6519202405202649;5
200034000;Benzo(b)fluorantè;0.5;2.0;1.0;0.6123724356957945;5
200034000;Coure;1300.0;4700.0;2400.0;1248.9995996796797;6
200034000;Diuron;65.0;232.0;136.66666666666666;66.05654143736763;6
200034000;Fluorantè;0.5;2.0;1.24;0.5504543577809153;5
200034000;Naftalè;50.0;50.0;50.0;0.0;6
200034020;Coure;250.0;3100.0;823.0769230769231;819.9632574632496;13
200034070;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200034070;Benzo(b)fluorantè;0.5;4.0;1.25;1.3693063937629153;6
200034070;Coure;1200.0;3400.0;2114.285714285714;823.4653836654204;7
200034070;Diuron;69.0;286.0;170.14285714285714;82.36388482708621;7
200034070;Fluorantè;0.5;1.5;0.8833333333333333;0.4490731195102493;6
200034070;Naftalè;50.0;50.0;50.0;0.0;7
200036000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200036000;Benzo(b)fluorantè;0.5;3.0;1.0833333333333333;0.9703951085339758;6
200036000;Coure;2200.0;3700.0;2900.0;574.4562646538028;7
200036000;Diuron;18.0;82.0;38.0;21.53292053267895;7
200036000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200036000;Naftalè;50.0;50.0;50.0;0.0;7
200037000;Antracè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200037000;Benzo(b)fluorantè;0.5;2.0;0.8333333333333334;0.6055300708194983;6
200037000;Coure;1100.0;4200.0;2457.1428571428573;1076.8118728560758;7
200037000;Diuron;22.0;52.0;37.857142857142854;12.941259230700483;7
200037000;Fluorantè;0.5;1.0;0.5833333333333334;0.2041241452319315;6
200037000;Naftalè;50.0;50.0;50.0;0.0;7
200038000;Antracè;0.5;0.5;0.5;0.0;2
200038000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200038000;Coure;1000.0;1200.0;1100.0;141.4213562373095;2
200038000;Diuron;5.0;5.0;5.0;0.0;2
200038000;Fluorantè;0.5;0.5;0.5;0.0;2
200038000;Naftalè;50.0;50.0;50.0;0.0;2
200039000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
200039000;Benzo(b)fluorantè;1.0;1.0;1.0;0.0;2
200039000;Coure;3200.0;4400.0;3800.0;848.5281374238571;2
200039000;Diuron;11.0;11.0;11.0;;1
200039000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
200039000;Naftalè;50.0;50.0;50.0;0.0;2
200040000;Antracè;0.5;0.5;0.5;;1
200040000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
200040000;Coure;900.0;900.0;900.0;;1
200040000;Diuron;5.0;5.0;5.0;;1
200040000;Fluorantè;0.5;0.5;0.5;;1
200040000;Naftalè;50.0;50.0;50.0;;1
200041000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
200041000;Benzo(b)fluorantè;0.5;1.0;0.75;0.2738612787525831;6
200041000;Coure;700.0;1300.0;1000.0;219.08902300206645;6
200041000;Diuron;5.0;26.0;13.166666666666666;8.376554582086042;6
200041000;Fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
200041000;Naftalè;50.0;50.0;50.0;0.0;6
200041070;Antracè;0.5;1.0;0.6;0.22360679774997896;5
200041070;Benzo(b)fluorantè;0.5;1.0;0.8;0.2738612787525831;5
200041070;Coure;1100.0;2600.0;1900.0;540.3702434442519;6
200041070;Diuron;5.0;26.0;14.0;8.48528137423857;6
200041070;Fluorantè;0.5;1.0;0.6;0.22360679774997896;5
200041070;Naftalè;50.0;50.0;50.0;0.0;6
200042000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
200042000;Benzo(b)fluorantè;0.5;1.0;0.75;0.3535533905932738;2
200042000;Coure;1100.0;1600.0;1350.0;353.5533905932738;2
200042000;Diuron;5.0;5.0;5.0;;1
200042000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
200042000;Naftalè;50.0;50.0;50.0;0.0;2
200042070;Antracè;0.5;1.0;0.6;0.22360679774997896;5
200042070;Benzo(b)fluorantè;0.5;1.0;0.7;0.27386127875258304;5
200042070;Coure;1200.0;1800.0;1416.6666666666667;213.6976056643281;6
200042070;Diuron;5.0;18.0;9.666666666666666;5.501514942874069;6
200042070;Fluorantè;0.5;1.0;0.6;0.22360679774997896;5
200042070;Naftalè;50.0;50.0;50.0;0.0;6
200043000;Antracè;0.5;0.5;0.5;0.0;2
200043000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200043000;Coure;800.0;1100.0;950.0;212.13203435596427;2
200043000;Diuron;5.0;5.0;5.0;0.0;2
200043000;Fluorantè;0.5;0.5;0.5;0.0;2
200043000;Naftalè;50.0;50.0;50.0;0.0;2
200043500;Antracè;0.5;0.5;0.5;;1
200043500;Benzo(b)fluorantè;0.5;0.5;0.5;;1
200043500;Coure;1100.0;1100.0;1100.0;;1
200043500;Diuron;5.0;5.0;5.0;;1
200043500;Fluorantè;0.5;0.5;0.5;;1
200043500;Naftalè;50.0;50.0;50.0;;1
200044000;Antracè;0.5;1.0;0.6;0.22360679774997896;5
200044000;Benzo(b)fluorantè;0.5;2.5;1.0;0.8660254037844386;5
200044000;Coure;600.0;2000.0;1266.6666666666667;488.5352256149669;6
200044000;Diuron;5.0;25.0;8.333333333333334;8.164965809277259;6
200044000;Fluorantè;0.5;1.0;0.6;0.22360679774997896;5
200044000;Naftalè;50.0;50.0;50.0;0.0;6
200046000;Antracè;0.5;0.5;0.5;0.0;2
