pixel_number,Crom dissolt,Dimoxistrobina,Famoxadona,Ipconazol,Metconazol,Penconazol,Procloraz,Tebuconazol,Tetraconazol,2-etilhelix,Aclonifè,Etilbenzè,Fluorurs,Metolaclor,Seleni,Terbutilazina,Toluè,Tricloroetilè,Alaclor,Aldrin,Antracè,Atrazina,Benzo(b)fluorantè,Bifenox,Cibutrina,Cipermetrina,Cloroalcans,Clorpirifòs,Compostos de tributilestany,Diclorometà,Diclorvós,Dicofol,Dieldrin,Diuron,Endosulfan,Endrin,Fluorantè,Heptaclor,Isodrin,Isoproturon,Naftalè,Pentaclorobenzè,Quinoxifeno,Simazina,Terbutrina,Trifluralina,Niquel dissolt,Clofenvinfós,Plom dissolt,DBO 5 dies,Nitrogen Total,Amoni,Amoniac,Nitrats,Nitrogen orgànic,Fòsfor total,Fosfats,Nitrogen Kjeldahl,Fòsfor orgànic,1.2-Dicloroetà,p.p-DDT,Èter difenílic polibromat,PFOS,Clotrimazol,Fluconazol,Imazalil,Miconazol,Tetraclorur de carboni,Trimetoprim,1.1.1-Tricloroetà
116746001,13089.041095890409,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,682.648401826484,0,0,0,0.0,0.0,0,0.0,0,0.0,37783.10502283104,0.0,11397.2602739726,74200913.24200912,131625967.8379988,44520547.94520547,0.0,0.0,87105419.89279334,35551915.822910465,0.0,131625967.83799879,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116775086,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,648291095.890411,78904109.5890411,71013698.630137,0.0,0.0,7890410.958904111,22865296.80365297,0.0,78904109.5890411,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116775104,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20091324.200913243,17579908.675799087,15821917.80821918,0.0,0.0,1757990.8675799083,5650684.93150685,0.0,17579908.675799087,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116789697,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116804532,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.4566210045662101,0.0,0,0.0,0,0.0,182.9908675799087,0.0,155.70776255707764,3415525.114155251,3415525.114155251,3073972.6027397267,0.0,0.0,341552.5114155251,0.0,0.0,3415525.114155251,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116819103,475730.0349823453,0,0,0,0,0,0,0,0,0,0,0.0,11370348.742176399,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,6175.613624999999,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,825493.9689041985,0.0,98276.32599004295,559181165.4,815562270.4977686,252897370.72525275,0.0,537707111.506177,24957788.266338974,119053454.51506849,110480842.83599998,245008668.53217128,8315762.363999999,0.0,0,0,0,239026668.49066898,0,2121960.9246977945,0,0.0,129657670.29197513,0.0
116819136,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4337899.543378997,3795662.1004566215,1445966.5144596656,0.0,0.0,2349695.585996956,1084474.8858447492,0.0,3795662.1004566215,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116833582,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116833649,1619932.525639545,0,0,0,0,0,0,0,0,0,0,523.2458150684932,38570400.707004175,0,261.9657534246575,0.01145205479452055,144.9009406392694,2043510.6698150684,0,0,0.8102328767123287,0.0,0.0,0,0,0,880.3767123287671,0.46428538812785386,0,0.0,0.0,0.14171917808219178,0,20930.092958047942,0,0,53.57878538812785,0,0,0,435.7736689497717,0.0,0,0.04485388127853881,0,0.0,2805686.735819731,0.005248858447488584,336742.6974908244,3290783039.0600123,3718918848.0601215,1183391778.3936393,0.0,2413447336.2378488,127634725.66540879,354524042.53168446,291155793.98764616,1385353322.7093465,21914952.219969932,1.6662739726027398,0,0,0,803318924.2556609,0,7190172.393998686,0,80397.3977876713,471257206.10870427,0.0
116833837,303936.9074200913,0,0,0,0,0,0,0,0,0,0,106442.91676244291,43535266.55251142,0,621845.5980593608,288.14271769406395,84881.01293184933,9810.014226369864,0,0,29083.98793242009,3.6448130136986294,275.18338253424656,0,0,0,2081593.2100456618,0.0,0,0.0,0.0,1366.602390525114,0,912.6206807077624,0,0,3347.1532842465763,0,0,0,61953.31666917807,313.2514295662101,0,6920.689954566209,0,4049.792237442923,623668.00456621,2.834854566210046,77553.52134703196,39797041537.1628,9549086580.85341,485625202.87454337,0.0,1752089.7944789052,9061709288.184385,3513313519.2433133,366.3037078767123,6272710127.201566,0.0,4461.453618378996,0,0,0,0.0,0,0.0,0,90.5128565068493,0.0,63.98671735159818
116848454,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5729166.666666667,4375000.0,1666666.6666666667,0.0,0.0,2708333.3333333335,1250000.0,0.0,4375000.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116848468,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,13705357.142857144,21376522.070015214,5917808.2191780815,0.0,0.0,15458713.85083714,4373776.908023483,0.0,21376522.070015214,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116848486,298950.9752904621,0,0,0,0,0,0,0,0,0,0,0.0,7145180.24070618,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,3880.7844375,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,518744.2645059458,0.0,61757.30212992973,441834736.1999998,487756457.7374999,151204501.89862496,0.0,321919262.10674995,14632693.732124997,49914604.73999999,46420582.40819999,146326937.32125,3494022.3317999993,0.0,0,0,0,148979145.952868,0,1333450.1530688475,0,0.0,87396789.91304414,0.0
116862914,2.5171232876712324,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.13127853881278537,0,0,0,0.0,0.0,0,0.0,0,0.0,7.265981735159818,0.0,2.1917808219178077,874408.8388780169,677796.803652968,248287.67123287672,0.0,0.0,429509.13242009125,195287.0189171559,0.0,677796.803652968,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116863080,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1837121.2121212122,1666666.6666666667,578703.7037037037,0.0,166666.66666666666,921296.2962962962,440104.1666666667,0.0,1585144.9275362317,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116863095,529944.8595773891,0,0,0,0,0,0,0,0,0,0,0.0,9111518.11224555,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,4948.767770833332,0,0,0.0,0,0,0,0.37083835616438354,0.0,0,0.0,0,0.0,1202757.3534318816,0.0,100122.17944484351,666465818.2894977,1005661569.6676482,974583160.9337833,0.0,0.0,31078408.733865064,112798331.32246317,104456557.71893185,341905230.84271914,7862321.548736806,0.0,0,0,0,189977878.92923352,0,1698556.5788992764,0,0.0,111448194.0858805,0.0
116877533,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,372500000.0,584712121.2121212,201150000.0,0.0,0.0,383562121.21212125,205141071.42857143,0.0,584712121.2121212,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116877637,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,7525944.375259444,2876712.328767123,0.0,0.0,4649232.0464923205,2640410.9589041094,0.0,7525944.375259444,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116877747,14509.009132420091,0,0,0,0,0,0,0,0,0,0,3416.7429178082198,655612.6331811263,0,3945.8047945205485,0.0610445205479452,12235.724971461188,445216.187214612,0,0,9.491888698630136,0.05273972602739726,0.2226027397260274,0,0,0,0.0,0.0,0,0.0,0.0,1.7529965753424657,0,13.081592465753426,0,0,18.362190068493152,0,0,0,429.9173413242009,2.6659246575342466,0,0.8773972602739727,0,0.0,12083.597602739721,0.27719634703196344,1850.0125570776256,420850304.41400295,289291549.1477023,122304888.80158405,0.0,183074648.79115784,44200217.66820241,58343660.578386605,178082193.22442296,186499651.1922882,0.0,995.3570205479451,0,0,0,0.0,0,0.0,0,1780848.2511415528,459.7229880136986,0.0
116877749,410736.22129690595,0,0,0,0,0,0,0,0,0,0,0.0,9816941.8236603,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,5331.906791666665,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,712715.7180724965,0.0,84849.90185997223,494353944.2035454,711058259.9734852,220428060.5917804,0.0,469298451.5825003,21331747.799204558,103728537.1511843,96467539.55060141,217960543.2942046,7260997.600582901,0.0,0,0,0,206371057.9229857,0,1832060.5130226957,0,0.0,111943954.85217218,0.0
116877821,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,437051.5329419438,349315.0684931507,127853.8812785388,0.0,0.0,221461.18721461188,101108.93672537507,0.0,349315.0684931507,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116892179,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1509962.6400996263,1369863.01369863,475646.87975646876,0.0,136986.301369863,757229.8325722981,342465.7534246575,0.0,1198630.1369863015,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116892341,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4166666.6666666665,3333333.3333333335,833333.3333333334,0.0,0.0,2500000.0,833333.3333333334,0.0,3333333.3333333335,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116892362,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,21686453.576864537,12079987.403558495,10509589.04109589,0.0,1207998.7403558495,362399.62210675474,3470512.031193884,0.0,31278538.812785387,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116892377,495349.0527207049,0,0,0,0,0,0,0,0,0,0,0.0,8516700.906104889,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,4625.702812499999,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,1123724.787817228,0.0,93511.97442611639,557325150.4311806,924129596.79258,895403654.094282,0.0,0.0,28725942.69829794,103442120.10502283,95734048.40999998,278469472.6450799,7205788.59,0.0,0,0,0,177575762.20388293,0,1587671.5796833,0,0.0,104172644.32359749,0.0
116892382,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,72656250.0,21875000.0,0.0,7265625.0,43515625.0,18750000.0,0.0,65625000.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116892384,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,36986301.36986301,14331861.33141072,9586472.602739725,0.0,1433186.1331410718,3312202.595529921,3570349.7415826176,0.0,12253835.019548154,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116907016,19568.438356164384,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,708.068493150685,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,160.92465753424656,0,0,0,160.92465753424656,0.0,0,0.0,0,0.0,17251.123287671235,0.0,13131.452054794521,128739726.02739726,48277397.26027397,32184931.506849315,0.0,0.0,16092465.753424658,32184931.506849315,0.0,48277397.26027397,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116921488,262.74200913242015,0,0,0,0,0,0,0,0,0,0,196.53012671232878,15950.913242009132,0,98.39383561643837,0.004301369863013699,54.42451598173516,2.5326107305936074,0,0,0.3043219178082192,0.0,0.0,0,0,0,330.66780821917814,0.17438470319634702,0,0.0,0.0,0.053229452054794534,0,1.613013698630137,0,0,3.138566210045663,0,0,0,144.25056050228312,0.0,0,0.01684703196347032,0,0.0,810.0913242009133,0.001971461187214612,243.74429223744298,956056.6803652967,62014135.593402974,25405049.271207765,0.0,0.08029223744292238,36609446.34703196,21495729.37051533,0.07814155251141554,66494720.319634706,0.0,0.6258493150684933,0,0,0,0.0,0,0.0,0,0.3421381278538813,2.1022945205479453,0.0
116921563,354895.0174500807,0,0,0,0,0,0,0,0,0,0,0.0,8482289.993352951,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,4607.013104166666,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,615819.2145889297,0.0,73314.22416593997,444932945.477833,632864326.2878882,197126145.1066274,0.0,403575386.8568556,32162794.32440529,94923740.0630137,82418804.286,198051078.7082843,6203565.914000001,0.0,0,0,0,178314101.3751186,0,1582984.684637287,0,0.0,96724734.14993645,0.0
116921585,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,19233158.3941173,16872146.118721463,5984906.13901573,0.0,1447488.5844748858,9439751.395230846,2602240.2968036532,0.0,15121848.322414136,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116921602,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,31849315.068493146,27868150.684931505,22255993.15068493,0.0,0.0,5612157.534246575,1712328.7671232878,0.0,27868150.684931505,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116936119,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,32880055.446836274,31669817.351598173,10913939.726027396,0.0,42324.20091324201,20713553.424657535,10914244.265057623,0.0,31494166.66666667,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116936205,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,67237442.92237444,38694693.749015905,35540334.85540334,0.0,3709652.0233034175,1948249.6194824958,11071808.78354112,0.0,86097875.7196744,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116936286,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20383167.536420964,9306900.488112109,6712937.595129375,0.0,670130.6880806172,1923832.204902115,5006523.15720809,0.0,19957191.78082192,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116936290,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,678505431.0225542,1415419009.8534005,917782380.2275859,0.0,141541900.9853401,356094728.6404749,126946808.0435546,0.0,3108346270.9284625,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116950754,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5223528.08911028,2962009.132420091,1908578.3866057836,0.0,136986.301369863,916444.4444444441,783561.6438356164,0.0,2895004.963271789,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116965331,373304.51547915256,0,0,0,0,0,0,0,0,0,0,45.09873368160273,8487435.969950901,0,841.3698630136986,0.38986142364378223,34.67507308477377,13.273150684931506,0,0,23.048292554520543,0.0023178082191780817,0.19712449510639438,0,0,0,2534.794520547945,0.0,0,0.0,0.0,1.8490410958904109,0,4586.888232020548,0,0,0.8438602739726032,0,0,0,49.690932164383554,0.15636838652054794,0,0.18727671232876728,0,5.479452054794521,613983.0817052105,0.0018496109589041098,73004.9861419504,424889679.96640563,630944923.6860482,195592926.34267494,0.0,416423649.63279176,18928347.710581444,92493364.45637168,86018828.94442569,193182973.4288025,6474535.511946018,1.3763079452054796,0,0,0,177487377.0569494,0,1575645.433708803,0,0.0019150582191780842,96276285.65778954,0.0018592920547945146
116965565,23277.385844748856,0,0,0,0,0,0,0,0,0,0,9299.611489726029,1624657.5342465753,0,11717.654109589042,0.18179794520547946,43745.70435502283,1188591.4788584476,0,0,18.77619292237443,0.13488584474885848,0.5942922374429226,0,0,0,961.5582191780823,6.069041095890409,0,0.0,0.0,5.366558219178082,0,24.097825342465754,0,0,37.383378995433795,0,0,0,413.0869006849316,2.8823173515981737,0,2.1594977168949776,0,0.0,37232.15182648401,0.7664212328767124,419217.5228310502,1561996389.1105025,397980099.4847489,201680847.28564188,0.0,465528923.58289194,4204109.589041096,169896594.36834097,475433796.30385846,248793772.63423082,0.0,2657.348025114155,0,0,0,0.0,0,0.0,0,4754337.899543379,2472.1866267123287,4.907054794520548
116965609,1927.0662100456623,0,0,0,0,0,0,0,0,0,0,35.499257990867584,244383.56164383562,0,987.7168949771691,0.0,140.12597031963475,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1.4612100456621004,0,0,1.1990068493150685,0,0,0,11.554760273972603,0.0,0,0.13237442922374432,0,0.0,2499.8401826484023,0.3589383561643836,450.58219178082203,211268962.2794417,228469667.31898236,76733574.32775243,0.0,19166675.607031967,132569417.38419802,58099315.06849316,2.028892694063927,259948630.1369863,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,14.525547945205481,0.0
116980038,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,85654513.88888888,24947916.666666668,22453125.0,0.0,0.0,2494791.6666666665,9979166.666666666,0.0,24947916.666666668,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116980040,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,10000000.0,9000000.0,0.0,0.0,1000000.0,0.0,0.0,10000000.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116980042,8918241.323757883,0,0,0,0,0,0,0,0,0,0,0.0,213153483.19720697,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,115770.7283125,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,15475067.548063336,0.0,1842330.580670669,13184244122.755247,14553730423.098345,4513476271.343135,0.0,9603426325.82025,436827825.93495935,1489923052.758813,1384808850.0245998,4368278259.349595,104232924.1954,0.0,0,0,0,4444313903.054238,0,39779198.73556365,0,0.0,2607202276.5906777,0.0
116980051,26.09360730593607,0,0,0,0,0,0,0,0,0,0,0.053216894977168964,703.1963470319637,0,791.095890410959,0.012682648401826485,7.611949771689498,0.005977168949771689,0,0,0.007207762557077627,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.025767123287671237,0.0,0,0.0,0,0,0.005299086757990867,0,0,0,0.08905479452054797,0.006906392694063928,0,0.0,0,0.0,4380.536529680366,0.0,0.5525114155251142,100456.6210045662,85806.69710806698,37671.23287671233,0.0,0.02345662100456621,48135.44077473364,25114.15525114155,0.0,100456.6210045662,0.0,10.965091324200914,0,0,0,0.0,0,0.0,0,0.0,139.83968493150687,0.0
116980254,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,350000.00000000006,343092.1052631579,131250.00000000003,0.0,34309.210526315794,177532.89473684214,87500.00000000001,0.0,350000.00000000006,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116994682,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,828767.1232876712,0.0,0.0,188356164.38356164,32230743.811583754,16700342.465753423,0.0,2104352.9199711606,13426048.42585917,12138127.853881279,0.0,30109915.198956292,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
116994843,33380.136986301375,0,0,0,0,0,0,0,0,0,0,27839.727739726033,3883561.643835616,0,28433.219178082192,0.4160958904109589,96505.073630137,3698630.1369863017,0,0,56.35787671232878,0.3698630136986301,1.8493150684931507,0,0,0,0.0,0.0,0,0.0,0.0,14.563356164383562,0,71.42979452054794,0,0,46.97260273972603,0,0,0,1165.76198630137,8.96917808219178,0,6.287671232876714,0,0.0,75775.68493150684,1.8030821917808222,4530.821917808219,4068493150.6849313,1132705479.4520547,472602739.7260274,0.0,1448630136.9863014,0.0,443835616.4383561,1479452054.7945206,647260273.9726027,0.0,8269.119863013699,0,0,0,0.0,0,0.0,0,14794520.547945207,3737.7893835616446,0.0
117009310,305429.7889964473,0,0,0,0,0,0,0,0,0,0,0.0,7300029.348089906,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,3964.888125,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,529986.4002692325,0.0,63095.69567454121,359007362.99999994,522963423.675,162118661.33925,0.0,345155859.6255001,15688902.71025,76270193.99999999,70931280.42,156889027.10250005,5338913.58,0.0,0,0,0,153460701.5601571,0,1362348.4535997515,0,0.0,83243251.35476999,0.0
